id,title,budget,revenue,release_date,popularity,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity
71555.0,Sand,,,2000,2.188,5.0,89.0,16.587714285714288,148.89700000000002,33.086,1.8064285714285717,23.539,2.838
13909.0,She Wore a Yellow Ribbon,1600000.0,5400000.0,1949,10.766,7.0,103.0,8.749285714285714,97.446,15.194,2.3287142857142853,24.034000000000006,4.689
103930.0,Mother Is a Freshman,,,1949,0.859,,81.0,4.195285714285714,31.151,12.959,1.3225714285714285,10.458,2.456
21631.0,The Fallen Idol,,,1948,10.392,7.181,96.0,5.565857142857142,55.925000000000004,11.231,2.2941428571428566,24.519000000000002,3.54
45578.0,A Letter to Three Wives,,,1949,6.951,7.25,103.0,5.802285714285714,57.24999999999999,17.048,2.5102857142857142,25.230999999999998,3.438
114472.0,Daybreak in Udi,,,1949,1.241,4.6,47.0,0.6542857142857142,4.58,0.98,0.6325714285714286,4.428,0.828
149249.0,Kenji Comes Home,,,1949,0.6,,35.0,0.6,0.6,0.6,0.6,1.7999999999999998,0.6
240466.0,A Chance to Live,,,1949,0.6,5.0,18.0,,,,0.6,2.4,0.6
418329.0,1848,,,1948,0.6,5.5,11.0,5.569,5.569,5.569,1.4825714285714284,10.377999999999998,3.863
231335.0,The Rising Tide,,,1949,0.681,5.7,29.0,,,,0.7628571428571427,5.339999999999999,0.98
140693.0,So Much for So Little,,,1949,1.103,5.9,10.0,4.0025,8.005,7.165,2.1208333333333336,12.725000000000001,3.184
24235.0,Champion,,,2005,1.648,6.7,81.0,22.280571428571427,156.564,44.972,0.72,1.44,0.84
32684.0,The Window,,,1949,3.799,7.0,73.0,4.709714285714285,45.93599999999999,10.565,1.6395714285714287,33.245000000000005,2.129
35896.0,Beyond the Forest,1589000.0,1738000.0,1949,2.896,6.9,97.0,6.428571428571429,81.88,11.99,2.164857142857143,22.204,3.605
94615.0,Look for the Silver Lining,,,1949,1.473,5.6,106.0,4.424142857142857,36.292,7.297,1.2905714285714287,12.9,1.494
31516.0,On the Town,2133000.0,4428000.0,1949,8.787,7.035,98.0,7.030857142857144,116.21199999999996,14.187,3.941,52.41899999999999,14.187
43437.0,Neptune's Daughter,,,1949,2.464,6.2,95.0,6.087000000000001,61.365,12.018,1.5615714285714286,19.238,2.074
32552.0,It's a Great Feeling,1452000.0,2713000.0,1949,2.869,6.068,85.0,11.135285714285715,215.759,15.897,1.6745714285714288,21.953000000000007,3.185
29682.0,So Dear to My Heart,,,1948,4.297,6.538,79.0,3.7622857142857145,32.24,7.249,3.2669999999999995,34.584999999999994,7.592
145811.0,Canary Row,,,1950,1.796,6.5,7.0,4.358,8.716,7.165,1.7307142857142854,15.901,2.717
83773.0,For Scent-imental Reasons,,,1949,3.865,6.9,7.0,4.358,8.716,7.165,1.523857142857143,12.599,3.184
67823.0,Hatch Up Your Troubles,,,1949,2.58,6.829,8.0,,,,3.879714285714285,31.962000000000003,5.746
103983.0,The Magic Fluke,,,1949,0.992,5.8,7.0,0.6,0.6,0.6,0.6825,1.365,0.765
67697.0,Toy Tinkers,,,1949,2.617,6.791,7.0,4.264,12.792,8.597,2.6870000000000003,21.303,7.974
240461.0,Aquatic House Party,,,1950,0.6,6.0,10.0,,,,1.38,1.38,1.38
240462.0,Roller Derby Girl,,,1949,0.6,5.5,10.0,0.725,1.45,0.85,0.6,1.7999999999999998,0.6
150500.0,So You Think You're Not Guilty,,,1950,0.872,5.688,10.0,2.3365714285714283,21.822999999999997,6.153,1.1975714285714287,8.383000000000001,1.743
240463.0,Spills and Chills,,,1949,0.6,6.0,10.0,0.6,0.6,0.6,1.96,1.96,1.96
240465.0,Water Trix,,,1949,0.6,5.6,9.0,0.7186666666666667,2.156,0.828,0.746,2.9839999999999995,0.828
240457.0,The Boy and the Eagle,,,1949,0.6,,18.0,3.188,3.188,3.188,0.613,2.452,0.652
240458.0,Chase of Death,,,1949,0.6,,20.0,,,,0.694,0.694,0.694
240459.0,The Grass Is Always Greener,,,1950,0.931,5.3,17.0,2.1618333333333335,12.971,3.784,0.941,7.186999999999999,1.323
240460.0,Snow Carnival,,,1949,0.6,6.3,20.0,13.323,13.323,13.323,0.72575,2.903,1.103
4734.0,Van Gogh,,138000.0,1991,7.413,6.702,158.0,2.3861428571428576,22.703000000000003,4.583,1.253142857142857,11.171999999999999,3.178
217187.0,"Once More, My Darling",,,1949,0.6,5.5,92.0,5.873142857142858,82.71000000000001,10.448,2.486857142857143,18.608,10.448
9822.0,Mighty Joe Young,90000000.0,,1998,17.516,6.204,114.0,18.252857142857145,207.612,43.372,3.4572857142857143,46.117,9.708
104083.0,Tulsa,,,1949,2.213,6.107,90.0,5.2297142857142855,40.794,7.88,1.4987142857142859,15.961,2.188
88288.0,It Happens Every Spring,,1850000.0,1949,2.355,6.4,87.0,13.249285714285714,169.368,26.868,1.7290000000000003,21.42900000000001,3.318
43440.0,The Stratton Story,,,1949,2.598,6.87,106.0,6.735428571428571,61.00900000000001,14.866,2.1391428571428572,30.793000000000003,4.546
15794.0,White Heat,1300000.0,3483000.0,1949,6.923,7.686,114.0,5.625285714285714,109.115,8.661,1.5284285714285715,21.397000000000006,2.338
30095.0,Passport to Pimlico,,,1949,5.523,6.724,84.0,4.923571428571429,64.837,8.467,1.3382857142857143,17.23,1.418
99185.0,The Quiet One,,,1948,0.6,4.3,65.0,0.9919999999999999,5.952,2.952,0.8228571428571427,6.959999999999999,1.38
101653.0,The Magnificent Yankee,,,1950,1.211,5.429,80.0,5.036857142857143,46.223,11.657,2.9277142857142864,39.566,5.866
11673.0,Cyrano de Bergerac,,5822041.0,1990,9.856,7.347,137.0,7.872999999999998,113.99599999999998,23.063,1.9628571428571426,26.719000000000005,2.72
11846.0,Father of the Bride,20000000.0,89325780.0,1991,19.416,6.451,105.0,17.48285714285714,205.1,22.869,4.134857142857144,50.36500000000001,9.068
9208.0,Broken Arrow,50000000.0,150270147.0,1996,19.142,6.031,108.0,22.34614285714286,261.156,41.734,6.621142857142857,157.684,16.2
102144.0,Mister 880,,,1950,3.788,6.9,90.0,5.895714285714286,93.45599999999999,11.684,1.8452857142857144,21.794,3.318
16958.0,The Asphalt Jungle,1232000.0,,1950,9.97,7.547,112.0,12.162714285714287,209.51,16.338,3.6029999999999993,49.20799999999999,5.809
705.0,All About Eve,1400000.0,8400000.0,1950,13.605,8.152,139.0,8.519142857142857,139.86499999999995,13.864,2.8772857142857142,38.42,3.438
24481.0,Born Yesterday,,,1950,9.147,7.2,103.0,4.178428571428571,37.626000000000005,14.312,1.77,18.67,3.904
29381.0,Caged,,,1950,6.028,7.1,96.0,7.938714285714286,136.712,14.866,1.5252857142857141,20.843000000000007,2.464
11787.0,Harvey,,,1950,11.926,7.695,104.0,4.805142857142856,39.882000000000005,12.253,1.5675714285714284,20.624,2.092
36633.0,The Red Danube,,,1949,2.227,6.4,119.0,8.258714285714285,69.972,19.772,1.4694285714285715,14.372,2.588
29993.0,Samson and Delilah,3000000.0,11500000.0,1949,27.757,6.614,134.0,9.310714285714285,132.28400000000002,15.419,2.8675714285714284,35.94200000000001,5.355
28304.0,The Furies,,,1950,3.983,7.198,109.0,5.385571428571429,79.14,12.392,2.303857142857143,31.817999999999998,4.949
1092.0,The Third Man,,1226098.0,1949,18.279,7.963,104.0,7.2454285714285716,68.47500000000001,11.99,2.704285714285714,41.335,4.596
32563.0,The Flame and the Arrow,,,1950,5.589,6.273,88.0,5.865,153.489,8.305,1.764428571428572,17.889,4.167
9838.0,King Solomon's Mines,12500000.0,15057465.0,1985,13.898,5.537,100.0,12.672714285714283,104.617,31.454,2.1354285714285717,27.417,3.583
44398.0,The Black Rose,,,1950,3.517,6.639,116.0,8.770999999999999,87.591,11.636,1.9721428571428574,18.548000000000002,3.748
43187.0,That Forsyte Woman,,,1949,0.981,5.667,113.0,8.777857142857142,72.868,21.132,1.6314285714285717,21.674000000000003,2.352
114498.0,The Titan: Story of Michelangelo,,,1950,0.6,6.1,70.0,2.842,2.842,2.842,1.0114285714285713,9.479999999999999,1.4
149253.0,With These Hands,,,1950,0.6,5.0,52.0,1.6029999999999998,9.617999999999999,4.456,0.9079999999999998,6.355999999999999,1.678
242969.0,The Fight: Science Against Cancer,,,1950,0.6,5.8,21.0,,,,0.6,0.6,0.6
410211.0,The Stairs,,,2016,0.907,5.5,95.0,0.6,1.7999999999999998,0.6,0.6,3.0,0.6
242968.0,Why Korea?,,,1951,0.6,5.0,30.0,0.6,0.6,0.6,0.6,3.0,0.6
179057.0,No Sad Songs for Me,,,1950,1.551,6.6,88.0,7.8102857142857145,99.434,11.724,1.465714285714286,20.85600000000001,2.458
25209.0,Annie Get Your Gun,3768785.0,8000000.0,1950,5.894,6.903,107.0,3.6768571428571435,34.94799999999999,6.755,1.8942857142857146,23.154,3.926
11224.0,Cinderella,2900000.0,263591415.0,1950,112.72,7.036,74.0,5.592714285714286,73.899,8.852,5.656857142857142,122.73300000000002,8.308
217185.0,I'll Get By,,,1950,1.4,5.5,83.0,3.1195714285714287,26.149,5.729,1.4677142857142857,18.383000000000003,2.595
42767.0,Three Little Words,1470000.0,4526000.0,1950,3.47,6.0,102.0,5.6764285714285725,52.578,11.615,1.750857142857143,27.997,2.074
52848.0,The West Point Story,,,1950,2.071,6.6,107.0,4.0967142857142855,32.474,6.998,1.0643333333333334,6.385999999999999,1.598
52847.0,The Toast of New Orleans,,,1950,1.712,5.7,97.0,5.157428571428572,38.566,15.68,1.9514285714285717,18.472,3.175
129529.0,"Captain Carey, U.S.A.",,,1950,3.239,5.4,82.0,4.108,35.242999999999995,15.419,2.0171428571428573,19.014,5.042
147862.0,Singing Guns,,,1950,3.076,5.4,91.0,8.161,76.152,11.745,1.187142857142857,10.11,1.4
110669.0,Wabash Avenue,2115000.0,2039000.0,1950,1.314,4.7,92.0,5.621571428571428,48.623999999999995,13.346,0.8408571428571427,5.886,1.214
46990.0,Gerald McBoing-Boing,,,1950,3.328,6.556,8.0,1.96,1.96,1.96,1.552571428571429,15.719999999999999,3.732
68630.0,Jerry's Cousin,,,1951,1.6,6.786,6.0,5.414,5.414,5.414,3.222142857142857,24.922,5.746
242967.0,Trouble Indemnity,,,1950,0.6,5.8,6.0,7.155,7.155,7.155,0.6,0.6,0.6
242965.0,Blaze Busters,,,1950,0.737,5.5,10.0,2.336,2.336,2.336,1.96,1.96,1.96
242964.0,Grandad of Races,,,1950,0.6,5.0,9.0,1.103,1.103,1.103,0.805,4.829999999999999,1.048
242966.0,Wrong Way Butch,,,1950,1.4,5.8,10.0,1.232,2.464,1.736,1.132,9.123999999999999,1.736
242960.0,Grandma Moses,,,1950,0.991,6.2,22.0,0.6,1.2,0.6,0.6685714285714285,4.68,0.84
242961.0,My Country 'Tis of Thee,,,1950,0.6,5.0,19.0,1.4,1.4,1.4,0.8358333333333333,5.015,1.38
99492.0,Louisa,,,1950,1.437,6.125,90.0,5.984428571428571,90.84599999999999,8.86,1.595857142857143,19.141000000000002,2.38
55172.0,Our Very Own,2400000.0,,2005,1.554,5.9,106.0,14.329142857142857,139.16199999999998,23.064,1.0484285714285715,15.738999999999999,1.164
134168.0,Trio,,,1950,1.56,6.4,91.0,7.569857142857143,93.74699999999999,17.597,1.4960000000000002,11.671999999999999,1.854
25392.0,Destination Moon,592000.0,5000000.0,1950,6.48,5.921,91.0,2.0351428571428576,25.276,2.605,1.664857142857143,14.67,2.577
17409.0,The Gunfighter,,,1950,10.085,7.225,85.0,10.140285714285714,171.69000000000003,23.125,3.4908571428571435,49.135999999999996,6.324
19170.0,Mystery Street,,,1950,2.559,6.7,93.0,6.175285714285715,108.315,12.018,2.364142857142857,22.446,4.96
32078.0,Panic in the Streets,,,1950,7.429,6.9,96.0,8.167142857142858,82.97699999999999,14.781,2.209142857142857,24.186,3.438
54615.0,When Willie Comes Marching Home,,,1950,0.952,6.9,82.0,5.535571428571429,41.336,16.596,1.66575,6.662999999999999,3.807
25431.0,Adam's Rib,1728000.0,9470000.0,1949,9.655,7.136,100.0,4.113285714285714,99.248,5.798,4.146142857142857,42.428,10.609
1882.0,The Men,,,1950,3.837,7.1,85.0,7.785571428571429,70.74900000000001,18.357,2.2397142857142858,29.841,2.948
10083.0,No Way Out,15000000.0,35509515.0,1987,14.375,6.915,114.0,25.511714285714287,225.143,50.087,3.5160000000000005,33.06,5.753
488.0,The African Queen,1000000.0,10750000.0,1952,15.16,7.355,105.0,5.022142857142858,36.614000000000004,8.243,4.159285714285715,49.61,5.809
109258.0,Bright Victory,,,1951,1.477,6.917,97.0,7.280571428571428,98.68199999999999,11.657,1.908571428571429,41.746,2.268
12615.0,Death of a Salesman,,,1985,8.482,6.9,130.0,12.397999999999998,93.19,25.402,1.9304285714285712,24.767000000000007,2.281
11620.0,Quo Vadis,7623000.0,21037000.0,1951,20.167,7.098,171.0,11.724142857142857,206.042,21.013,1.9282857142857144,22.249000000000006,3.184
702.0,A Streetcar Named Desire,1800000.0,8000000.0,1951,19.704,7.674,125.0,8.901142857142856,84.49900000000001,18.357,2.237142857142857,28.520000000000007,3.934
150808.0,Come Fill The Cup,,,1951,1.4,7.0,113.0,4.847714285714285,45.32,8.998,1.630857142857143,22.937000000000012,2.588
20853.0,Detective Story,,,1951,7.159,7.004,103.0,9.140571428571429,112.08399999999997,17.048,2.625857142857143,39.36900000000001,3.844
114081.0,The Blue Veil,,3550000.0,1951,1.086,6.6,113.0,9.876,166.845,14.885,1.669857142857143,28.546000000000003,1.999
108232.0,The Mating Season,,,1951,2.226,6.35,101.0,6.6811428571428575,104.29899999999999,11.362,1.8305714285714287,25.92000000000001,2.744
54139.0,Fourteen Hours,,,1951,4.296,7.103,92.0,12.740142857142859,173.151,26.868,2.142,24.773000000000003,3.318
50030.0,La Ronde,,,1950,7.166,7.5,95.0,4.182714285714286,43.977000000000004,9.978,1.3437142857142856,19.660000000000007,1.616
103934.0,Too Young to Kiss,,,1951,1.113,5.5,91.0,6.579571428571429,92.35499999999999,9.169,1.1284999999999998,4.513999999999999,1.62
2769.0,An American in Paris,5635000.0,6981000.0,1951,11.105,7.063,113.0,6.2107142857142845,156.685,13.856,4.284714285714285,52.074999999999996,13.856
42567.0,David and Bathsheba,2170000.0,,1951,7.13,6.01,123.0,6.930142857142859,54.922000000000004,21.338,2.266142857142857,26.285,3.438
29577.0,On the Riviera,,,1951,2.284,6.233,89.0,5.306285714285714,41.429,11.524,1.0328571428571427,7.2299999999999995,2.22
44890.0,The Frogmen,,,1951,2.556,5.965,96.0,11.279142857142858,107.823,16.795,1.8175714285714286,27.585000000000004,2.595
25673.0,A Place in the Sun,2300000.0,7000000.0,1951,8.688,7.398,122.0,9.220571428571429,137.26999999999998,16.678,3.200142857142857,35.716,4.358
845.0,Strangers on a Train,1200000.0,7000000.0,1951,13.344,7.7,101.0,7.126571428571429,65.158,20.35,7.332428571428572,59.37400000000001,20.35
17820.0,Show Boat,2300000.0,11000000.0,1951,7.491,6.09,107.0,6.665,64.419,14.885,1.8865714285714286,22.815,2.913
173891.0,Kind Lady,,,1935,1.373,6.679,76.0,4.089285714285714,47.209999999999994,6.121,1.7652857142857141,21.129000000000005,2.913
132094.0,The Model and the Marriage Broker,,,1951,0.879,6.813,103.0,4.714142857142856,38.357,12.76,2.1431428571428577,25.186,3.34
126596.0,The Mudlark,,,1950,0.874,6.9,94.0,4.120571428571429,28.844,8.704,1.36425,5.457,2.027
49508.0,I Was a Communist for the FBI,,,1951,1.617,5.136,83.0,2.5878571428571426,24.698,5.465,1.3965714285714288,11.576,2.015
20088.0,Kon-Tiki,,,1950,3.767,7.5,58.0,0.9411428571428571,6.587999999999999,1.38,1.0266666666666666,3.0799999999999996,1.4
242980.0,Benjy,,,1951,0.6,7.0,10.0,,,,2.455,2.455,2.455
242981.0,One Who Came Back,,,1951,0.6,6.3,21.0,0.6,1.7999999999999998,0.6,0.8804000000000001,4.402,1.103
242982.0,The Seeing Eye,,,1951,0.6,,20.0,1.96,1.96,1.96,1.103,1.103,1.103
4461.0,Decision Before Dawn,,,1951,3.292,6.611,119.0,5.178142857142857,75.628,10.756,1.6742857142857144,15.628000000000002,2.92
29112.0,The Well,,,1951,2.456,7.2,86.0,3.077714285714286,46.001000000000005,5.806,0.9635714285714284,7.945000000000001,1.845
12092.0,Alice in Wonderland,3000000.0,57200000.0,1951,65.578,7.189,75.0,6.7705714285714285,88.16399999999999,11.38,5.777571428571428,117.54599999999999,7.974
27629.0,Here Comes the Groom,,,1951,1.607,5.2,113.0,8.274714285714285,128.347,12.099,2.8047142857142857,38.946999999999996,4.016
33132.0,The Strip,,,2009,1.128,,,2.8562499999999997,11.424999999999999,7.299,0.98,0.98,0.98
98130.0,Goldengirl,,,1979,1.258,4.6,104.0,9.740571428571428,81.78,15.722,1.4202499999999998,5.680999999999999,3.121
18646.0,Royal Wedding,,,1951,9.736,6.476,93.0,4.589428571428572,43.473,9.184,1.9648571428571429,22.114000000000004,2.913
131781.0,"Rich, Young and Pretty",,,1951,1.064,5.167,95.0,6.383285714285713,53.898,11.657,1.8153999999999997,9.076999999999998,3.753
54184.0,Lambert the Sheepish Lion,,,1952,9.887,6.921,8.0,5.1965,20.786,11.38,2.2317142857142858,20.686,3.35
103956.0,Rooty Toot Toot,,,1951,1.437,6.7,7.0,3.394,6.788,5.174,1.2314285714285713,14.677999999999999,1.552
46852.0,The Two Mouseketeers,,,1952,4.048,6.629,8.0,0.709,0.709,0.709,3.879714285714285,30.725000000000005,5.746
242976.0,Ridin' the Rails,,,1951,0.6,,10.0,4.096,8.192,7.592,0.99,1.98,1.38
242979.0,The Story of Time,,,1951,0.6,6.1,10.0,,,,0.6,1.2,0.6
242975.0,World of Kids,,,1951,0.909,4.5,10.0,,,,1.96,1.96,1.96
242973.0,Balzac,,,1951,0.6,,24.0,0.6,0.6,0.6,0.6,1.7999999999999998,0.6
242974.0,Danger Under the Sea,,,1951,0.6,,12.0,,,,0.733,0.733,0.733
179182.0,Nature's Half Acre,,,1951,2.014,7.2,33.0,4.391,4.391,4.391,4.4518,22.259,7.974
98328.0,The Great Caruso,,,1951,2.765,5.714,109.0,3.8077142857142854,41.922,5.348,1.526857142857143,14.168,1.932
35113.0,I Want You,,,1998,9.689,5.9,87.0,19.067571428571426,148.136,79.072,1.9463333333333332,11.677999999999999,4.193
131491.0,Two Tickets to Broadway,,,1951,1.4,4.5,106.0,8.573142857142859,66.873,21.132,1.5826666666666667,9.495999999999999,2.235
16380.0,When Worlds Collide,936000.0,1600000.0,1951,9.82,6.306,83.0,5.202714285714286,52.862,9.743,2.1117142857142857,24.071,2.744
77650.0,Bullfighter and the Lady,,,1951,3.146,5.9,124.0,6.074142857142858,56.24100000000001,9.071,5.151142857142856,37.705999999999996,21.272
46932.0,Seven Days to Noon,,,1950,3.11,6.797,94.0,4.957571428571429,38.088,12.106,1.9685714285714286,29.258000000000003,3.112
217948.0,Teresa,,,1951,1.4,5.9,102.0,8.983857142857143,77.512,19.984,1.330857142857143,13.516,2.85
37214.0,Go for Broke!,,,1951,1.973,5.763,92.0,1.5695714285714284,11.587,4.447,0.9683333333333333,5.8100000000000005,1.4
288.0,High Noon,730000.0,8000000.0,1952,17.305,7.705,85.0,11.361,182.152,16.457,2.8685714285714283,44.90800000000001,4.948
94529.0,My Cousin Rachel,,,1952,4.486,6.6,98.0,3.537857142857143,32.64,7.006,1.56,11.52,2.208
43367.0,The Big Sky,140.0,,1952,6.025,6.6,140.0,6.673,51.870000000000005,19.492,2.4352857142857145,28.985,4.357
19171.0,Sudden Fear,,,1952,5.398,7.376,110.0,5.772142857142858,42.641000000000005,12.044,1.5430000000000004,16.624000000000002,2.319
1810.0,Viva Zapata!,,,1952,9.177,6.972,113.0,9.867142857142856,89.37100000000001,17.907,2.2371428571428575,19.828000000000003,3.438
84214.0,"Come Back, Little Sheba",,,1952,3.128,7.6,96.0,4.515,36.086000000000006,11.684,2.1684285714285716,21.799,4.233
85783.0,The Star,,,1952,2.994,7.3,89.0,7.737857142857144,64.97800000000001,16.338,1.731142857142857,22.472000000000005,3.844
93775.0,The Member of the Wedding,,,1952,1.159,6.1,93.0,3.612428571428572,30.171,5.063,2.007,20.866,3.684
32499.0,The Bad and the Beautiful,1558000.0,3373000.0,1952,7.34,7.408,118.0,7.941857142857144,216.438,17.048,3.2858571428571426,48.190000000000005,6.391
872.0,Singin' in the Rain,2540800.0,7200000.0,1952,19.242,8.165,103.0,11.054714285714287,270.618,18.932,5.699285714285714,61.528999999999996,14.187
7340.0,Carrie,1800000.0,25878153.0,1976,22.742,7.285,98.0,15.617428571428572,160.71599999999995,41.734,7.720285714285715,86.53099999999999,23.007
16618.0,Hans Christian Andersen,,,1952,5.432,6.415,112.0,5.3870000000000005,54.537000000000006,11.524,1.791,20.828999999999997,3.844
43689.0,The Merry Widow,,,1934,2.804,7.068,99.0,4.4107142857142865,79.974,11.38,1.469,15.812999999999999,1.935
824.0,Moulin Rouge!,52500000.0,179213434.0,2001,20.88,7.583,128.0,23.533428571428573,313.511,50.949,5.382285714285715,99.71199999999999,6.682
4460.0,The Snows of Kilimanjaro,,,1952,8.179,5.9,117.0,9.255285714285716,72.374,23.125,1.977142857142857,20.4,3.318
149258.0,Navajo,,,1952,0.6,5.0,70.0,1.316,3.948,1.96,1.350666666666667,8.104,1.994
26175.0,Ivanhoe,3842000.0,10878000.0,1952,10.786,6.804,106.0,6.415714285714286,70.694,9.446,1.5747142857142857,17.083000000000002,3.22
43189.0,Million Dollar Mermaid,,,1952,2.86,6.364,115.0,6.105285714285714,61.67799999999999,12.404,1.7724285714285715,15.725,2.955
3109.0,The Quiet Man,1750000.0,3800000.0,1952,17.271,7.334,129.0,9.884857142857143,108.675,21.272,2.593857142857143,27.966999999999995,3.807
61430.0,Affair in Trinidad,,,1952,4.511,6.4,98.0,6.15957142857143,52.852000000000004,12.204,3.2835714285714284,35.35300000000001,11.637
11650.0,Five Fingers,,,2006,7.27,6.1,87.0,19.216833333333334,115.301,38.125,6.57042857142857,60.641,38.125
149256.0,The Hoaxters,,,1952,0.961,4.2,36.0,5.788428571428571,41.531,15.776,0.8185,3.274,1.012
104989.0,The Sea Around Us,,,1953,0.6,6.3,62.0,0.6859999999999999,1.3719999999999999,0.772,1.7165999999999997,8.583,2.461
242985.0,Devil Take Us,,,1955,0.6,,21.0,0.6,0.6,0.6,0.7235,2.894,1.094
243000.0,Man Alive!,,,1952,0.6,5.0,12.0,,,,1.764,1.764,1.764
51406.0,Neighbours,,,1952,4.357,7.527,8.0,0.6,1.2,0.6,1.4734285714285718,10.314000000000002,1.62
71243.0,Flat Top,,,1952,1.253,3.833,83.0,5.949142857142858,47.467999999999996,16.338,1.1105,2.221,1.62
38417.0,The Thief,,,1952,3.138,6.0,85.0,2.262857142857143,16.439999999999998,6.502,1.2717142857142856,18.182000000000006,2.188
939.0,The Jazz Singer,422000.0,2600000.0,1927,8.112,6.266,89.0,3.859428571428571,45.723,7.001,1.0165714285714282,7.116,1.96
194290.0,The Medium,,,1951,1.305,4.4,84.0,0.8703333333333333,5.222,1.732,1.3074285714285714,9.751999999999999,1.708
65787.0,With a Song in My Heart,,,1952,1.814,6.2,117.0,7.843428571428572,69.49900000000001,16.795,2.142142857142857,21.289,3.438
30801.0,Son of Paleface,,,1952,4.041,6.3,95.0,5.754142857142857,61.20900000000001,15.197,2.5771428571428574,29.419000000000004,3.597
184802.0,Because You're Mine,,,1952,0.84,7.0,103.0,4.764857142857143,40.052,15.776,1.339142857142857,12.091,1.4
46014.0,Just for You,,,1952,1.241,4.833,104.0,5.675999999999999,49.849,12.099,1.8884285714285718,25.858000000000008,2.744
27191.0,The Greatest Show on Earth,4000000.0,36000000.0,1952,10.485,6.335,152.0,11.32342857142857,174.152,27.436,2.996571428571429,37.836000000000006,4.516
68986.0,Johann Mouse,,,1953,4.329,6.592,8.0,9.169,9.169,9.169,5.1621428571428565,43.149,7.153
84899.0,Little Johnny Jet,,,1953,1.45,6.469,7.0,4.201,8.402,5.332,1.4847142857142859,12.213,2.044
35680.0,Madeline,20000000.0,29967750.0,1998,12.071,6.173,89.0,7.736,74.68900000000001,23.493,1.7298571428571432,19.725000000000005,2.595
242995.0,Pink and Blue Blues,,,1952,0.6,5.0,5.0,,,,0.6,0.6,0.6
242990.0,Athletes of the Saddle,,,1952,0.6,,10.0,,,,1.38,1.38,1.38
179207.0,Desert Killer,,,1953,0.961,5.0,10.0,0.8045,1.609,1.009,0.6,1.2,0.6
242989.0,Light in the Window: The Art of Vermeer,,,1952,0.695,6.5,10.0,,,,3.689,3.689,3.689
242991.0,Royal Scotland,,,1952,0.6,6.2,10.0,,,,0.98,0.98,0.98
159800.0,Bridge of Time,,,1997,1.295,6.0,102.0,4.398714285714286,33.730999999999995,9.452,1.0992857142857144,9.495000000000001,1.566
88259.0,Thar She Blows!,,,1968,1.539,2.5,84.0,1.1250000000000002,8.475,2.464,0.866,5.196,1.4
179184.0,Water Birds,,,1952,1.385,6.5,30.0,4.391,4.391,4.391,3.1824285714285723,22.277,7.974
885840.0,Breaking the Sound Barrier,,,2021,0.6,,,,,,,,
207779.0,The Promoter,,,1932,0.6,,,1.892833333333333,11.357,4.77,1.62,1.62,1.62
90968.0,Plymouth Adventure,,,1952,2.167,5.4,105.0,6.560714285714286,53.596000000000004,10.25,1.4075714285714285,15.463000000000001,1.691
52991.0,My Son John,,,1952,1.036,4.9,122.0,3.7291428571428575,27.484,8.498,2.4635714285714285,18.445,3.173
31713.0,The Narrow Margin,10000000.0,,1952,8.582,7.3,71.0,5.153285714285714,55.41799999999999,7.787,1.856,18.866,3.606
43188.0,The Pride of St. Louis,,,1952,1.319,6.714,93.0,4.849428571428571,39.538000000000004,16.62,1.081,3.243,1.4
25551.0,The Sniper,,,1952,7.487,6.809,88.0,4.933714285714286,73.715,7.936,2.0542857142857143,17.064,3.684
32568.0,The Man in the White Suit,,,1951,8.227,6.855,85.0,6.429714285714286,96.05899999999997,10.229,1.4028571428571432,39.263,1.62
86769.0,The Atomic City,,,1952,1.629,5.2,85.0,3.928142857142857,39.501999999999995,8.228,1.8914285714285715,19.462,2.744
32961.0,The Lavender Hill Mob,,,1951,10.57,7.2,78.0,6.725714285714284,80.183,11.778,1.525857142857143,21.976000000000003,2.267
33575.0,Pat and Mike,,,1952,4.805,6.455,95.0,8.704571428571429,80.817,27.192,3.4348,17.174,10.383
632.0,Stalag 17,1661530.0,,1953,10.346,7.726,120.0,5.955999999999999,53.38700000000001,14.312,4.752571428571428,41.349000000000004,9.11
11426.0,From Here to Eternity,1650000.0,30500000.0,1953,13.832,7.339,118.0,11.55685714285714,119.90399999999998,18.492,1.6138571428571429,20.747000000000007,2.455
25009.0,Mogambo,,,1953,9.528,6.531,115.0,5.7587142857142855,43.213,12.435,2.1877142857142857,39.822,3.807
804.0,Roman Holiday,1500000.0,12000000.0,1953,27.999,7.891,119.0,7.126714285714285,78.374,21.338,3.192142857142857,48.661,3.883
71839.0,The Moon Is Blue,400000.0,,1953,4.444,6.375,99.0,6.5762857142857145,50.023999999999994,14.312,1.2585714285714285,11.81,2.039
6529.0,Hondo,,,1953,18.732,6.7,84.0,8.606285714285713,74.207,15.194,3.3571428571428568,31.562,15.194
133119.0,Torch Song,,,1953,1.8,6.079,90.0,6.3712857142857136,69.69800000000001,9.6,1.0245714285714285,7.172000000000001,2.268
25955.0,Pickup on South Street,780000.0,,1953,6.103,7.4,80.0,6.390428571428571,81.884,14.781,1.837,23.495000000000008,2.595
18019.0,Julius Caesar,,,1953,7.063,7.157,120.0,9.303857142857142,136.927,17.907,2.8797142857142854,31.68,6.319
