,id,original_title,budget,revenue,release_date,popularity.1,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity,percentage_revenue,Won
3358,24827,अजब प्रेम कि ग़ज़ब कहानी,,26000000.0,2009.0,7.71,6.1,150.0,5.615571429,49.056,11.759,4.058714286,55.709,11.759,187.66,False
3359,24925,Night of the Demons 2,1300000.0,,1994.0,8.09,6.24,96.0,5.437857143,46.754,17.612,0.689857143,9.029,1.221,187.66,False
3360,24935,Return of the Living Dead: Necropolis,6000000.0,,2005.0,8.232,5.414,88.0,4.573,51.257,11.07,2.028142857,16.471,4.266,187.66,False
3361,24936,The Deep End,3000000.0,10031529.0,2001.0,7.929,6.1,101.0,13.28628571,109.661,37.567,2.765142857,56.805,5.112,334.38,False
3362,24940,Head Over Heels,14000000.0,13127022.0,2001.0,7.472,5.729,86.0,13.36085714,119.692,27.535,3.605714286,33.296,6.336,93.76,False
3363,24982,Ghosts of the Abyss,13000000.0,17040871.0,2003.0,11.933,6.9,61.0,7.199714286,52.798,25.977,9.725714286,100.961,25.977,131.08,False
3364,25050,歩いても 歩いても,,3511120.0,2008.0,12.556,7.726,114.0,4.898571429,38.023,10.916,2.885142857,24.635,4.236,187.66,False
3365,25059,Homeward Bound II: Lost in San Francisco,,32709423.0,1996.0,13.787,6.5,89.0,17.67628571,199.068,25.911,1.914,16.026,3.261,187.66,False
3366,25066,Tales from the Hood,6000000.0,12000000.0,1995.0,9.785,6.167,97.0,11.50485714,141.391,26.819,2.576714286,20.557,6.183,200.0,False
3367,25087,Bloodsport II,,684351.0,1996.0,15.852,5.4,90.0,16.62228571,130.507,56.969,1.030857143,10.216,2.069,187.66,False
3368,25126,Six Shooter,200000.0,,2004.0,7.25,7.178,27.0,10.17471429,72.623,32.172,2.132,17.924,5.606,187.66,True
3369,25128,Love & Sex,,580372.0,2000.0,10.191,6.2,82.0,18.69785714,177.086,33.463,2.079571429,24.423,4.134,187.66,False
3370,25132,Shorts,40000000.0,28972508.0,2009.0,11.196,5.911,89.0,23.91728571,227.414,44.846,6.591428571,63.607,6.8,72.43,False
3371,25137,Beyond a Reasonable Doubt,25000000.0,4388563.0,2009.0,13.772,5.68,105.0,11.17957143,121.006,21.009,4.348571429,54.514,5.728,17.55,False
3372,25147,Jude,7000000.0,409144.0,1996.0,10.426,6.4,123.0,19.126,190.451,57.259,3.207428571,33.452,5.607,5.84,False
3373,25166,Drowning Mona,6000000.0,15427192.0,2000.0,9.204,5.6,96.0,24.24114286,260.242,38.183,8.801,126.331,38.183,257.12,False
3374,25189,The Mirror Has Two Faces,42000000.0,41083864.0,1996.0,12.492,6.669,126.0,28.865,289.361,62.667,6.885428571,159.475,7.597,97.82,False
3375,25195,Leap Year,19000000.0,32686500.0,2010.0,33.309,6.882,100.0,19.93114286,194.67,34.495,2.303,34.073,3.967,172.03,False
3376,25196,Crazy Heart,7000000.0,47405566.0,2009.0,12.901,6.926,112.0,19.71771429,168.289,28.838,7.441857143,74.314,24.902,677.22,True
3377,25208,The Caveman's Valentine,13500000.0,794481.0,2001.0,9.213,5.784,105.0,15.076,110.935,45.38,17.28585714,135.279,45.38,5.89,False
3378,25278,劇場版ワンピース エピソードオブアラバスタ 砂漠の王女と海賊たち,,7090891.0,2007.0,17.385,6.8,90.0,9.837285714,144.833,12.312,1.742714286,40.512,4.082,187.66,False
3379,25284,The Last Seduction,2500000.0,,1994.0,11.563,6.799,110.0,14.41642857,107.506,37.52,2.260714286,27.385,7.587,187.66,False
3380,25313,P.S.,,273023.0,2004.0,8.666,5.4,97.0,20.466,146.053,48.495,2.235,31.055,8.505,187.66,False
3381,25329,The Echo,5000000.0,124048.0,2008.0,9.817,6.052,96.0,10.75614286,93.246,18.383,1.699857143,27.387,2.366,2.48,False
3382,25376,El secreto de sus ojos,2000000.0,33965843.0,2009.0,20.123,7.996,130.0,5.017,54.796,8.715,3.381142857,55.241,3.752,1698.29,False
3383,25389,Matinee,,9532895.0,1993.0,10.402,6.635,99.0,12.84442857,213.227,28.287,3.222285714,36.937,6.097,187.66,False
3384,25462,Two Can Play That Game,13000000.0,22390000.0,2001.0,8.474,6.8,90.0,14.37528571,147.945,18.456,1.566,3.132,1.566,172.23,False
3385,25466,Acción mutante,1804296.0,1089975.0,1993.0,8.433,6.176,94.0,4.325142857,56.062,6.897,2.379714286,18.138,4.897,60.41,False
3386,25571,Drive,3500000.0,,1997.0,11.904,6.2,100.0,14.41328571,154.124,31.696,1.409142857,20.143,3.952,187.66,False
3387,25597,헨젤과 그레텔,4000000.0,2206625.0,2007.0,9.216,6.679,117.0,7.607571429,54.621,13.232,1.772,16.908,3.57,55.17,False
3388,25602,Ninja,10000000.0,194243.0,2009.0,18.056,5.966,83.0,15.36371429,133.418,76.941,2.656,25.671,4.612,1.94,False
3389,25624,Rosewood,30000000.0,13130349.0,1997.0,6.353,6.586,140.0,23.52071429,228.034,47.562,4.393142857,46.183,11.808,43.77,False
3390,25642,Ben 10 Alien Swarm,40000000.0,,2009.0,19.274,6.223,90.0,11.47671429,114.933,23.752,1.942,14.194,7.556,187.66,False
3391,25643,Love Happens,18000000.0,36133014.0,2009.0,10.499,5.9,109.0,21.65757143,253.687,48.807,2.119285714,22.269,2.973,200.74,False
3392,25649,나쁜 남자,,62100.0,2001.0,15.497,6.621,100.0,6.154428571,46.677,12.999,1.945714286,13.62,5.196,187.66,False
3393,25704,Post Grad,15000000.0,6414729.0,2009.0,10.851,5.008,89.0,20.64257143,245.826,30.879,3.010428571,61.019,5.621,42.76,False
3394,25741,Niko: Lentäjän poika,6100000.0,,2008.0,11.478,5.7,80.0,2.762571429,33.594,4.722,1.183142857,24.244,1.566,187.66,False
3395,25748,Children of the Corn II: The Final Sacrifice,900000.0,6980986.0,1992.0,14.413,4.8,92.0,2.787428571,38.214,4.959,4.826,57.126,20.194,775.67,False
3396,25751,Children of the Corn V: Fields of Terror,1650000.0,,1998.0,18.745,4.048,83.0,10.39028571,111.679,20.479,3.710857143,32.931,20.194,187.66,False
3397,25753,Children of the Corn: Revelation,2500000.0,,2001.0,13.459,3.988,82.0,6.255714286,46.19,18.449,3.589285714,26.925,15.258,187.66,False
3398,25754,Children of the Corn,4500000.0,,2009.0,13.645,4.5,92.0,10.149,100.243,16.604,7.588666667,22.766,20.194,187.66,False
3399,25769,Carriers,,5802422.0,2009.0,74.416,6.083,84.0,22.75171429,167.846,67.747,2.725142857,65.595,5.004,187.66,False
3400,25793,Precious,10000000.0,47536959.0,2009.0,13.784,7.356,110.0,13.43485714,120.142,28.491,2.191428571,17.788,5.23,475.37,False
3401,25853,Dahmer,250000.0,144008.0,2002.0,14.508,5.323,101.0,8.309,69.548,31.825,1.348285714,14.838,2.588,57.6,False
3402,25941,Harry Brown,7300000.0,10329747.0,2009.0,11.798,6.796,103.0,17.16485714,179.703,31.47,3.222428571,56.78,10.84,141.5,False
3403,25961,劇場版ポケットモンスター ダイヤモンド&パール ディアルガVSパルキアVSダークライ,,42538454.0,2007.0,19.372,6.878,90.0,8.536857143,100.015,12.173,2.936428571,62.055,4.809,187.66,False
3404,25968,Veronika Decides to Die,9000000.0,1709178.0,2009.0,6.882,5.97,103.0,14.24185714,152.902,25.125,1.912142857,23.924,4.077,18.99,False
3405,26022,My Name Is Khan,12000000.0,42345360.0,2010.0,25.524,8.057,165.0,5.070428571,51.36,13.24,3.448571429,54.574,8.047,352.88,False
3406,26123,American Pie Presents: The Book of Love,7000000.0,5021219.0,2009.0,48.057,5.254,93.0,17.98328571,229.187,26.317,2.646142857,24.237,7.659,71.73,False
3407,26127,Joshua Tree,9000000.0,,1993.0,14.981,6.008,106.0,13.08657143,146.074,28.266,2.480857143,30.882,3.782,187.66,False
3408,26149,Music of the Heart,27000000.0,14859394.0,1999.0,10.225,6.7,124.0,19.53585714,164.537,49.635,4.381571429,45.747,9.092,55.03,False
3409,26171,Everybody's Fine,21000000.0,16443609.0,2009.0,11.568,6.8,99.0,27.137,243.756,57.826,3.379571429,42.824,5.446,78.3,False
3410,26203,Blink,11000000.0,16668552.0,1993.0,7.922,6.2,106.0,10.50342857,99.343,21.013,1.1968,5.984,2.022,151.53,False
3411,26255,Love Potion No. 9,,754935.0,1992.0,13.19,6.247,97.0,16.19657143,156.303,45.777,1.296857143,11.478,1.695,187.66,False
3412,26258,Bushwhacked,,7919823.0,1995.0,7.677,5.3,90.0,7.142,70.351,12.031,5.365428571,52.492,12.031,187.66,False
3413,26264,George of the Jungle 2,12000000.0,,2003.0,17.97,4.421,87.0,17.50857143,217.845,25.24,1.708571429,32.462,2.917,187.66,False
3414,26320,Taking Woodstock,30000000.0,9975737.0,2009.0,11.539,6.2,120.0,23.55428571,304.892,41.326,5.252571429,61.193,11.312,33.25,False
3415,26333,Untamed Heart,,18899204.0,1993.0,10.551,6.934,102.0,12.55285714,111.893,29.719,2.314571429,18.602,4.694,187.66,False
3416,26337,China Moon,15000000.0,3038499.0,1994.0,8.333,5.989,99.0,22.57614286,171.535,40.611,1.824571429,23.293,4.277,20.26,False
3417,26338,Romance,,1314053.0,1999.0,40.183,5.4,99.0,9.448571429,77.649,38.125,2.801857143,71.666,4.097,187.66,False
3418,26352,A Low Down Dirty Shame,10000000.0,29392418.0,1994.0,9.649,5.747,100.0,10.24642857,132.97,15.493,8.046666667,24.14,11.77,293.92,False
3419,26388,Buried,1987650.0,19152480.0,2010.0,15.859,6.619,94.0,16.817,140.547,66.915,2.666428571,31.295,4.266,963.57,False
3420,26389,From Paris with Love,52000000.0,52826594.0,2010.0,20.841,6.247,92.0,22.77414286,191.62,69.107,5.073428571,81.654,15.914,101.59,False
3421,26390,Brooklyn's Finest,17000000.0,45719985.0,2010.0,13.922,6.312,133.0,26.11971429,345.643,36.572,6.806,165.253,16.818,268.94,False
3422,26428,Agora,70000000.0,39041505.0,2009.0,13.467,6.972,127.0,17.07157143,169.572,43.043,3.407857143,65.876,4.08,55.77,False
3423,26466,Triangle,12000000.0,1594955.0,2009.0,26.919,6.927,99.0,8.978142857,64.503,19.92,2.440571429,61.781,4.084,13.29,False
3424,26505,Arthur et la vengeance de Maltazard,87000000.0,,2009.0,21.119,5.734,93.0,15.07942857,125.882,35.814,10.12157143,76.117,15.914,187.66,False
3425,26518,Old Joy,300000.0,,2006.0,7.321,6.332,73.0,0.986285714,9.304,2.266,2.240142857,22.893,3.074,187.66,False
3426,26579,The Heart Is Deceitful Above All Things,74050.0,176153.0,2004.0,11.501,5.9,98.0,20.44928571,211.666,44.555,3.188428571,32.272,7.039,237.88,False
3427,26583,The Keeper,10000000.0,,2009.0,11.812,5.4,94.0,7.115428571,72.394,20.794,7.65,54.75,20.794,187.66,False
3428,26602,Summer Catch,34000000.0,19693891.0,2001.0,9.263,5.371,104.0,23.87014286,284.005,40.779,4.079857143,34.835,6.775,57.92,False
3429,26618,Clay Pigeons,8000000.0,,1998.0,6.872,6.2,104.0,12.53657143,105.324,31.496,4.687714286,58.825,11.484,187.66,False
3430,26655,Like Mike 2: Streetball,5000000.0,,2006.0,12.345,5.3,96.0,8.533571429,63.0,15.119,1.170857143,14.673,1.4,187.66,False
3431,26672,The Thief and the Cobbler,28000000.0,669276.0,1993.0,11.392,7.2,72.0,17.56914286,145.776,29.349,1.587,16.881,1.736,2.39,False
3432,26688,Sorority Row,12500000.0,27206120.0,2009.0,8.995,5.491,101.0,13.29357143,152.517,19.079,2.327428571,98.814,3.118,217.65,False
3433,26693,呪怨 白い老女,,1971714.0,2009.0,7.842,5.986,60.0,4.566285714,41.755,9.68,2.089857143,23.085,4.175,187.66,False
3434,26715,Bitch Slap,,199436.0,2009.0,16.253,4.727,109.0,11.30742857,144.714,18.398,5.718285714,45.308,11.691,187.66,False
3435,26722,Nine Miles Down,22000000.0,,2009.0,9.212,5.353,86.0,2.771428571,20.6,8.209,0.868,10.279,1.38,187.66,False
3436,26899,The Mudge Boy,800000.0,62852.0,2003.0,8.427,6.8,93.0,12.264,94.127,30.723,4.168857143,32.782,25.286,7.86,False
3437,26933,Les Roseaux sauvages,,807775.0,1994.0,6.574,7.2,115.0,2.387714286,25.634,5.413,1.413142857,20.793,2.063,187.66,False
3438,26949,In Love and War,,25372294.0,1996.0,10.579,6.1,113.0,11.84485714,128.535,37.924,4.422285714,60.701,6.237,187.66,False
3439,26963,The Secret of Kells,8000000.0,1803412.0,2009.0,15.051,7.4,75.0,5.718285714,47.862,27.241,2.046571429,82.301,3.815,22.54,False
3440,27004,Ca$h,7000000.0,46488.0,2010.0,8.088,5.874,108.0,17.12628571,126.898,51.017,1.329571429,11.761,3.534,0.66,False
3441,27022,The Sorcerer's Apprentice,150000000.0,215283742.0,2010.0,31.989,6.091,109.0,39.56728571,402.383,82.701,16.59242857,237.924,82.701,143.52,False
3442,27073,俠盜高飛,1250000.0,,1992.0,7.888,6.8,96.0,9.210714286,69.761,17.226,3.79,44.781,4.295,187.66,False
3443,27181,O Fantasma,,126783.0,2000.0,9.67,6.287,87.0,0.867428571,8.472,1.998,1.164285714,11.75,1.659,187.66,False
3444,27205,Inception,160000000.0,825532764.0,2010.0,106.194,8.362,148.0,44.56242857,477.974,77.271,11.94914286,620.44,18.152,515.96,True
3445,27233,キッズ・リターン,125000.0,,1996.0,10.437,7.268,107.0,4.315714286,73.378,6.097,4.620142857,40.091,7.871,187.66,False
3446,27298,Partner,,20000000.0,2007.0,7.747,5.601,143.0,5.535714286,55.234,9.528,1.972571429,49.807,3.721,187.66,False
3447,27303,Hideaway,15000000.0,12201255.0,1995.0,7.594,5.129,103.0,17.47142857,176.587,28.502,1.380285714,21.414,1.66,81.34,False
3448,27324,回路,25000000.0,318451.0,2001.0,13.183,6.555,119.0,7.304142857,70.484,10.368,2.755714286,28.159,5.415,1.27,False
3449,27374,Lake Mungo,2000000.0,,2009.0,14.493,6.231,87.0,1.389428571,29.304,2.136,1.454142857,39.217,1.748,187.66,False
3450,27387,Gacy,250000.0,,2003.0,11.8,4.6,88.0,6.054714286,46.19,15.321,1.016,2.032,1.432,187.66,False
3451,27472,The Odd Couple II,,18912328.0,1998.0,9.394,6.417,97.0,14.36428571,239.674,24.725,5.006142857,71.1,7.217,187.66,False
3452,27569,Extraordinary Measures,31000000.0,15134293.0,2010.0,9.7,6.228,105.0,23.45071429,238.211,38.629,8.226571429,68.728,37.206,48.82,False
3453,27573,The Bounty Hunter,40000000.0,136333522.0,2010.0,16.481,5.841,110.0,26.68285714,283.139,58.645,3.842857143,64.634,5.679,340.83,False
3454,27576,Salt,110000000.0,293329073.0,2010.0,39.457,6.394,100.0,20.87228571,298.445,45.183,4.636142857,174.201,5.806,266.66,False
3455,27578,The Expendables,80000000.0,274470394.0,2010.0,54.308,6.2,103.0,45.78785714,506.881,123.947,25.26971429,293.782,61.897,343.09,False
3456,27579,The American,20000000.0,67876281.0,2010.0,23.638,5.941,104.0,10.716,92.988,27.234,5.951571429,78.607,27.234,339.38,False
3457,27581,The Other Guys,100000000.0,170432927.0,2010.0,31.588,6.275,107.0,37.51442857,565.204,71.887,7.516857143,142.277,11.014,170.43,False
3458,27582,The Mechanic,40000000.0,51070807.0,2011.0,26.559,6.468,93.0,36.78157143,304.053,126.384,6.437857143,80.149,14.273,127.68,False
3459,27583,Greenberg,,6344112.0,2010.0,9.266,5.88,107.0,27.61742857,283.062,46.456,8.978,86.601,22.739,187.66,False
3460,27584,High School,10000000.0,221590.0,2010.0,13.499,5.717,99.0,14.85571429,210.865,31.451,1.514714286,18.011,2.957,2.22,False
3461,27585,Rabbit Hole,5000000.0,5144717.0,2010.0,12.627,6.705,91.0,23.25614286,224.813,34.095,7.312428571,73.865,28.986,102.89,False
3462,27586,The Runaways,10000000.0,2995811.0,2010.0,11.467,6.459,106.0,19.50471429,203.51,36.889,2.278857143,17.942,3.7,29.96,False
3463,27588,Forget Me Not,1300000.0,,2009.0,8.362,5.222,103.0,10.87228571,117.746,29.786,0.966,3.864,2.012,187.66,False
3464,27646,Night of the Demons,10000000.0,,2009.0,10.44,5.041,93.0,14.23328571,119.906,24.589,1.965,28.56,4.135,187.66,False
3465,27723,Psycho Beach Party,1500000.0,268117.0,2000.0,6.96,5.9,95.0,15.15842857,183.014,34.495,1.178714286,18.778,1.62,17.87,False
3466,27770,Sometimes They Come Back... Again,3000000.0,,1996.0,8.02,4.951,98.0,9.416571429,79.621,25.708,3.391714286,27.446,15.258,187.66,False
3467,27793,The NeverEnding Story III,17000000.0,,1994.0,14.2,4.48,95.0,14.12271429,164.901,52.843,3.131285714,43.424,6.218,187.66,False
3468,27804,The Thing Called Love,14000000.0,1029721.0,1993.0,8.414,6.3,116.0,15.64585714,120.071,37.924,2.543857143,25.839,7.87,7.36,False
3469,27906,Call of the Wild,,270210.0,2009.0,7.415,6.4,87.0,11.99342857,94.459,27.183,1.952333333,5.857,2.454,187.66,False
3470,27936,Micmacs à tire-larigot,33000000.0,14000000.0,2009.0,9.341,6.597,100.0,7.166428571,67.746,16.294,3.218428571,26.863,4.64,42.42,False
3471,27996,Dr. Dolittle: Tail to the Chief,6000000.0,,2008.0,11.95,5.563,85.0,13.01014286,153.367,23.691,2.352571429,35.071,3.626,187.66,False
3472,28005,Kama Sutra: A Tale of Love,3000000.0,4109095.0,1996.0,37.706,5.745,117.0,8.766428571,95.439,19.803,1.844285714,23.347,2.149,136.97,False
3473,28032,Thumbelina,28000000.0,11373501.0,1994.0,18.858,6.47,86.0,9.693142857,105.232,17.188,3.053285714,43.098,3.971,40.62,False
3474,28053,City Island,6000000.0,7875862.0,2009.0,7.856,6.938,104.0,16.38428571,127.794,30.387,6.807285714,77.348,30.387,131.26,False
3475,28089,The Messenger,6500000.0,1595417.0,2009.0,9.213,6.783,113.0,22.13842857,217.723,44.687,6.772,60.859,33.869,24.54,False
3476,28178,Hachi: A Dog's Tale,16000000.0,46749646.0,2009.0,43.336,8.007,93.0,19.40771429,168.19,51.201,9.839857143,114.428,51.201,292.19,False
3477,28211,Chloe,14000000.0,13657649.0,2010.0,16.634,6.058,96.0,37.53357143,322.579,91.438,2.609,40.281,4.412,97.55,False
3478,28260,Return of the Living Dead III,2000000.0,54207.0,1993.0,21.197,6.6,97.0,6.512571429,68.603,10.353,2.436857143,35.804,4.845,2.71,False
3479,28313,Losing Isaiah,17000000.0,7603766.0,1995.0,9.979,6.5,106.0,21.84857143,230.281,51.265,3.115,29.599,5.567,44.73,False
3480,28353,How to Be a Player,,13960203.0,1997.0,8.26,5.7,93.0,8.240571429,108.422,12.614,1.083,2.166,1.566,187.66,False
3481,28355,Case 39,27000000.0,29000000.0,2009.0,23.95,6.282,109.0,20.07185714,244.987,54.51,5.802142857,205.065,9.685,107.41,False
3482,28387,Kicking and Screaming,,718490.0,1995.0,10.919,6.269,96.0,18.50371429,202.98,25.861,2.410714286,25.92,2.906,187.66,False
3483,28465,A Dangerous Man,6500000.0,,2009.0,10.074,5.227,94.0,10.20628571,96.946,20.794,4.594,9.188,4.594,187.66,False
3484,28499,Open Graves,6500000.0,,2009.0,10.305,4.8,88.0,8.846857143,68.594,22.517,0.634285714,6.84,0.84,187.66,False
3485,28510,Universal Soldier: Regeneration,14000000.0,875386.0,2009.0,35.513,5.6,97.0,17.49557143,183.957,30.161,6.031714286,76.19,10.501,6.25,False
3486,28512,The Poseidon Adventure,14000000.0,,2005.0,9.988,5.4,173.0,14.23014286,195.998,19.721,2.204714286,51.929,3.22,187.66,False
3487,28635,Wishmaster 3: Beyond the Gates of Hell,1500000.0,,2001.0,13.588,4.455,89.0,8.923714286,71.031,14.959,2.250142857,47.617,3.382,187.66,False
3488,28665,Fame,18000000.0,77211836.0,2009.0,10.07,5.711,107.0,11.952,188.918,18.239,2.287428571,23.213,2.823,428.95,False
3489,28739,Cabin Fever 2: Spring Fever,5000000.0,,2009.0,15.749,4.529,87.0,5.526857143,98.751,8.195,1.611142857,63.467,2.743,187.66,False
3490,28808,名探偵コナン 世紀末の魔術師,,22951145.0,1999.0,12.614,7.2,100.0,6.985,84.36,12.948,2.300571429,60.356,3.734,187.66,False
3491,28874,サマーウォーズ,,18434328.0,2009.0,19.967,7.54,114.0,6.825285714,80.037,10.959,3.737142857,118.96,5.112,187.66,False
3492,28881,Wind,29000000.0,5519569.0,1992.0,7.928,6.5,126.0,13.64285714,116.064,26.534,3.429,33.041,9.176,19.03,False
3493,28902,In Dreams,30000000.0,12017369.0,1999.0,8.249,5.5,100.0,18.818,187.53,42.394,5.460714286,142.635,7.756,40.06,False
3494,29076,Gun Shy,10000000.0,1631839.0,2000.0,9.141,5.3,101.0,27.87428571,275.976,91.438,9.731285714,80.404,37.924,16.32,False
3495,29293,House of the Dead 2,6000000.0,,2006.0,14.775,4.7,95.0,13.75257143,136.237,21.354,1.49175,5.967,1.96,187.66,False
3496,29362,Full of It,,859513.0,2007.0,7.281,5.3,91.0,14.14328571,115.546,25.104,2.012857143,20.172,2.823,187.66,False
3497,29426,Survival of the Dead,4000000.0,,2010.0,12.16,4.862,90.0,10.65271429,85.692,18.526,3.989571429,80.106,7.175,187.66,False
3498,29427,The Crazies,20000000.0,54956140.0,2010.0,22.671,6.227,101.0,16.12971429,194.392,31.061,4.434857143,202.302,7.175,274.78,False
3499,29564,Smokin' Aces 2: Assassins' Ball,8000000.0,,2010.0,10.269,5.462,86.0,15.57628571,206.155,24.076,4.416,112.507,7.659,187.66,False
3500,29572,The Man Who Cried,20170000.0,1800000.0,2000.0,12.281,6.1,96.0,26.872,188.704,76.23,2.563428571,37.919,4.379,8.92,False
3501,29795,Beach Babes from Beyond,300000.0,,1993.0,9.48,3.3,75.0,8.736285714,81.845,15.366,1.588142857,18.373,5.176,187.66,False
3502,29911,FairyTale: A True Story,,14000000.0,1997.0,9.129,6.395,99.0,19.349,207.147,32.177,2.096,19.265,3.227,187.66,False
3503,29917,Exam,600000.0,394717.0,2009.0,16.881,6.726,101.0,8.465857143,62.329,16.64,0.860571429,15.624,1.094,65.79,False
3504,29918,Lassie,,9979683.0,1994.0,11.899,6.1,94.0,10.19628571,85.691,28.736,3.901142857,39.207,9.555,187.66,False
3505,29963,Bright Star,10000000.0,14374652.0,2009.0,9.531,6.6,119.0,15.59742857,158.435,35.962,2.474714286,28.117,4.287,143.75,False
3506,29973,Cobb,,1007583.0,1994.0,6.848,6.1,128.0,8.151142857,65.072,29.385,3.546428571,27.605,5.531,187.66,False
3507,29979,Highwaymen,,371396.0,2004.0,10.294,5.7,80.0,17.81,140.501,45.59,2.118571429,30.867,3.175,187.66,False
3508,30018,마더,5000000.0,17112713.0,2009.0,14.359,7.735,129.0,8.579857143,122.352,14.283,4.485142857,71.66,8.743,342.25,False
3509,30128,I Hope They Serve Beer in Hell,7000000.0,1429299.0,2009.0,8.104,4.962,106.0,11.05671429,129.91,25.605,1.567285714,17.265,2.761,20.42,False
3510,30141,The Singing Detective,8000000.0,337174.0,2003.0,8.628,5.2,109.0,27.76085714,242.326,42.394,6.685285714,49.637,30.765,4.21,False
3511,30144,Hexe Lilli - Der Drache und das magische Buch,10000000.0,,2009.0,10.481,5.3,89.0,4.183571429,37.142,5.471,1.612857143,13.69,4.705,187.66,False
3512,30237,Onegin,14000000.0,206128.0,1999.0,8.228,6.146,104.0,23.901,221.334,37.245,6.797,59.974,33.557,1.47,False
3513,30239,Vincere,13000000.0,5701481.0,2009.0,9.536,6.733,128.0,6.096714286,55.223,28.648,0.995428571,8.768,1.646,43.86,False
3514,30285,The Evening Star,,12767815.0,1996.0,7.972,6.1,129.0,16.05528571,203.251,28.557,2.590142857,41.929,3.751,187.66,False
3515,30289,MegaFault,1200000.0,,2009.0,6.129,5.54,90.0,11.27771429,80.639,26.462,1.772285714,17.278,2.305,187.66,False
3516,30301,Senso '45,,347548.0,2002.0,13.082,5.269,128.0,26.577,245.544,140.197,60.781,425.467,140.197,187.66,False
3517,30309,Real Women Have Curves,3000000.0,7700000.0,2002.0,7.517,6.086,86.0,5.010142857,52.829,7.531,1.996142857,65.655,5.162,256.67,False
3518,30331,Tart,3300000.0,,2001.0,8.262,4.367,94.0,13.02742857,138.808,28.593,1.581428571,25.328,2.588,187.66,False
3519,30575,劇場版　美少女戦士セーラームーンS 〜かぐや姫の恋人〜,,9940717.0,1994.0,17.895,7.794,60.0,7.346714286,88.463,12.948,2.166285714,47.124,3.134,187.66,False
3520,30596,十月圍城,23000000.0,6604537.0,2009.0,8.877,6.779,139.0,20.15514286,238.895,64.056,2.152,27.693,2.851,28.72,False
3521,30618,Bunraku,25000000.0,129706.0,2010.0,12.231,5.873,118.0,25.095,203.591,49.406,3.256571429,182.497,5.637,0.52,False
3522,30675,Planet Hulk,,7000000.0,2010.0,19.304,7.0,81.0,8.198857143,86.946,11.474,6.236714286,99.917,13.336,187.66,False
3523,30765,The Amazing Panda Adventure,,7506759.0,1995.0,7.942,5.678,84.0,8.069142857,65.484,39.867,1.695857143,17.383,5.36,187.66,False
3524,30785,Evil Toons,140000.0,,1992.0,12.928,4.9,83.0,7.182142857,59.1,14.67,2.119,20.233,3.055,187.66,False
3525,30806,Out for a Kill,14000000.0,547333.0,2003.0,11.878,4.094,90.0,7.098714286,68.606,20.794,7.893,119.114,20.794,3.91,False
3526,30943,The Deep End of the Ocean,38000000.0,28121100.0,1999.0,14.221,6.353,106.0,14.38428571,133.25,28.7,1.119,6.714,1.4,74.0,False
3527,30970,Code inconnu,,95242.0,2000.0,9.728,6.796,118.0,5.872285714,87.158,13.649,1.584142857,19.175,2.926,187.66,False
3528,30974,Vertige,,2141798.0,2009.0,14.558,6.077,90.0,2.659285714,18.615,4.087,0.861571429,9.031,1.38,187.66,False
3529,31000,Amos & Andrew,,9745803.0,1993.0,11.005,5.4,96.0,32.87557143,303.067,82.701,2.593285714,42.837,5.14,187.66,False
3530,31002,Ticker,7000000.0,,2001.0,9.951,3.7,92.0,18.80214286,202.228,44.533,4.256571429,52.924,10.658,187.66,False
3531,31003,Modern Vampires,2000000.0,,1998.0,5.729,5.0,91.0,12.30442857,143.123,17.389,5.941571429,54.395,15.775,187.66,False
3532,31007,Welcome to the Rileys,,361960.0,2010.0,7.66,6.609,110.0,11.50542857,109.155,24.942,5.149857143,95.544,11.484,187.66,False
3533,31011,Mr. Nobody,47000000.0,2331721.0,2009.0,26.182,7.832,141.0,24.97814286,288.817,46.456,1.077,13.189,1.522,4.96,False
3534,31012,Cerberus,1700000.0,,2005.0,7.129,4.693,92.0,5.081142857,45.936,12.878,3.270714286,66.902,7.277,187.66,False
3535,31023,La lengua de las mariposas,3000000.0,7738129.0,1999.0,11.644,7.348,96.0,2.355714286,29.831,4.463,2.164857143,27.747,4.08,257.94,False
3536,31035,En ganske snill mann,,1853321.0,2010.0,6.136,6.343,103.0,9.899,86.018,23.96,1.368857143,17.382,4.209,187.66,False
3537,31060,Recep İvedik,500000.0,28548025.0,2008.0,6.802,4.813,102.0,3.915571429,36.397,8.83,3.438857143,28.872,8.83,5709.6,False
3538,31061,Recep İvedik 2,,27699692.0,2009.0,6.117,4.434,110.0,2.168285714,15.178,8.83,2.677333333,16.064,8.83,187.66,False
3539,31117,Superbabies: Baby Geniuses 2,,9109322.0,2004.0,7.925,2.8,88.0,11.40214286,90.254,18.944,2.86725,11.469,3.578,187.66,False
3540,31174,Richard III,,2748518.0,1995.0,9.521,6.8,104.0,21.87314286,247.87,42.394,10.17971429,102.427,22.482,187.66,False
3541,31175,Soul Kitchen,4000000.0,18164139.0,2009.0,8.698,6.884,99.0,5.912428571,83.437,9.86,2.491142857,19.238,4.219,454.1,False
3542,31203,Le Petit Nicolas,22700000.0,62794894.0,2009.0,9.212,6.016,91.0,4.139142857,62.549,7.141,2.665857143,20.101,5.684,276.63,False
