,id,title,budget,revenue,release_date,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity,percentage_revenue,Won
1484,1712,Giant,5400000.0,32855818.0,1956.0,7.615,201.0,12.276714285714286,167.563,16.399,2.4737142857142858,24.601000000000003,4.358,608.44,1.0
1485,149267,The Naked Eye,,,1956.0,6.7,71.0,4.49,4.49,4.49,1.4975,2.995,2.395,340.11,1.0
1486,243046,A City Decides,,,1956.0,5.7,27.0,6.715999999999999,68.60050000000001,13.651499999999999,1.436,2.872,2.086,340.11,1.0
1487,243035,The Dark Wave,,,1956.0,6.7,23.0,2.3753333333333333,7.126,3.203,1.2633333333333334,3.79,2.59,340.11,1.0
1488,243047,The House Without a Name,,,1956.0,6.7,20.0,8.1902,40.951,16.596,0.94,2.8200000000000003,1.62,340.11,0.0
1489,205188,Man in Space,,,1955.0,6.7,49.0,7.974,7.974,7.974,1.888,13.816,3.588,340.11,1.0
1490,243045,The True Story of the Civil War,,,1957.0,6.0,29.0,4.947,4.947,4.947,0.6,0.6,0.6,340.11,1.0
1491,52726,Gervaise,,,1956.0,6.8,112.0,2.119,17.532999999999998,5.419,1.4085714285714288,12.26,1.829,340.11,1.0
1492,405,La Strada,,,1954.0,8.0,115.0,5.181714285714285,45.326,12.226,4.208142857142858,46.938,6.035,340.11,1.0
1493,84567,Between Heaven and Hell,,1520000.0,1956.0,5.96,94.0,9.474857142857145,89.24,19.984,2.3642857142857143,23.738,3.606,340.11,1.0
1494,121899,The Best Things in Life Are Free,,,1956.0,5.0,104.0,5.637571428571428,47.036,21.641,2.154428571428571,20.040000000000003,3.881,340.11,1.0
1495,11424,High Society,2000000.0,,1956.0,6.96,111.0,5.024,94.411,6.669,2.2434285714285718,33.080000000000005,4.546,340.11,1.0
1496,131504,Meet Me in Las Vegas,,,1956.0,5.286,112.0,11.07785714285714,154.925,16.11,2.0471428571428576,20.835000000000004,3.657,340.11,1.0
1497,45726,Julie,,,1956.0,5.72,99.0,4.778285714285715,51.647,6.388,0.879142857142857,8.553999999999998,1.532,340.11,1.0
1498,574,The Man Who Knew Too Much,2500000.0,10250000.0,1956.0,7.51,120.0,10.993142857142857,175.02499999999998,21.166,7.954571428571429,89.36399999999998,21.166,410.0,1.0
1499,215789,Gerald McBoing! Boing! on Planet Moo,,,1956.0,5.8,7.0,1.96,1.96,1.96,1.547,6.188,3.108,340.11,0.0
1500,243044,The Jaywalker,,,1956.0,6.6,7.0,6.715999999999999,68.60050000000001,13.651499999999999,0.84,0.84,0.84,340.11,1.0
1501,243043,Mister Magoo's Puddle Jumper,,,1956.0,4.923,6.0,6.715999999999999,68.60050000000001,13.651499999999999,0.6,0.6,0.6,340.11,1.0
1502,243038,Crashing the Water Barrier,,,1956.0,5.7,9.0,0.6,1.2,0.6,0.9533333333333333,5.720000000000001,1.96,340.11,1.0
1503,243039,I Never Forget a Face,,,1956.0,4.0,11.0,1.0505,2.101,1.501,1.62,6.48,1.96,340.11,1.0
1504,243042,Time Stood Still,,,1956.0,6.7,9.0,1.96,1.96,1.96,0.6,0.6,0.6,340.11,1.0
1505,203901,The Bespoke Overcoat,,,1955.0,6.5,37.0,1.80175,7.207000000000001,2.133,1.7632857142857143,16.037,3.713,340.11,1.0
1506,243034,Cow Dog,,,1956.0,6.7,22.0,6.6865000000000006,26.746,12.773,0.6,1.2,0.6,340.11,1.0
1507,243037,Samoa,,,1956.0,6.5,32.0,2.917,2.917,2.917,4.66,13.98,7.592,340.11,1.0
1508,830,Forbidden Planet,1900000.0,3250000.0,1956.0,7.277,98.0,12.202142857142858,113.353,34.771,1.481714285714286,15.647999999999998,2.588,171.05,1.0
1509,6844,The Ten Commandments,13000000.0,122700000.0,1956.0,7.754,220.0,17.69214285714286,366.61,22.231,3.493428571428571,89.09899999999999,5.355,943.85,1.0
1510,4413,The Brave One,70000000.0,69766619.0,2007.0,6.52,122.0,19.22485714285714,242.03500000000005,33.721,8.657428571428571,152.09499999999994,33.721,99.67,1.0
1511,833,Umberto D.,,,1952.0,7.875,91.0,1.95,16.101999999999997,4.098,2.996,31.474000000000007,6.821,340.11,1.0
1512,5506,The Ladykillers,,,1955.0,7.239,91.0,5.990714285714287,68.759,8.704,1.4482857142857146,28.335000000000004,1.932,340.11,1.0
1513,1016398,The Red Balloon,,,2013.0,6.7,1.0,6.715999999999999,68.60050000000001,13.651499999999999,0.6,0.6,0.6,340.11,1.0
1514,37086,A Hatful of Rain,,,1957.0,7.0,109.0,6.345714285714285,71.87,12.739,4.066142857142857,36.96300000000001,7.659,340.11,1.0
1515,826,The Bridge on the River Kwai,3000000.0,44908000.0,1957.0,7.824,161.0,7.359428571428571,65.22399999999999,18.694,2.454857142857143,24.153,5.274,1496.93,1.0
1516,5972,Witness for the Prosecution,,,1982.0,6.056,97.0,11.429714285714288,90.9,20.8,2.9134285714285717,21.594,9.11,340.11,1.0
1517,93528,Wild Is the Wind,,,1957.0,6.8,114.0,4.771857142857143,43.487,12.226,2.368714285714286,22.128,4.233,340.11,1.0
1518,40885,Sayonara,,,1957.0,6.7,147.0,11.459857142857144,111.338,17.907,1.3119999999999998,12.184,2.111,340.11,1.0
1519,43236,Peyton Place,,,1957.0,6.9,157.0,6.7711428571428565,75.37499999999999,14.063,1.8962857142857144,19.422,3.318,340.11,1.0
1520,37103,"Heaven Knows, Mr. Allison",,,1957.0,6.933,108.0,14.3115,28.623,17.99,3.4442857142857144,33.266000000000005,8.698,340.11,1.0
1521,65488,Raintree County,5474000.0,9080000.0,1957.0,6.333,168.0,12.17957142857143,106.151,18.942,1.7864285714285713,18.417,3.237,165.88,1.0
1522,28285,The Three Faces of Eve,965000.0,,1957.0,7.259,91.0,5.985142857142857,62.016,11.28,2.023285714285715,22.035000000000004,2.595,340.11,1.0
1523,75259,The Bachelor Party,,,2011.0,6.7,91.0,3.552428571428571,28.223000000000003,8.618,0.6,1.2,0.6,340.11,1.0
1524,13320,Funny Face,,,1957.0,7.007,103.0,6.069000000000001,66.414,11.357,2.491571428571429,48.959,3.877,340.11,1.0
1525,33734,Pal Joey,3000000.0,7000000.0,1957.0,6.267,111.0,6.589857142857142,58.033,18.046,1.7637142857142858,35.867,2.11,233.33,1.0
1526,8356,An Affair to Remember,2100000.0,3800000.0,1957.0,7.421,111.0,6.136857142857143,154.545,11.59,2.9654285714285717,43.93000000000001,3.34,180.95,1.0
1527,43232,Les Girls,,,1957.0,6.605,114.0,5.9,52.506,13.856,1.8032857142857144,17.443000000000005,3.237,340.11,1.0
1528,389,12 Angry Men,350000.0,1000000.0,1957.0,8.536,97.0,9.993714285714288,102.449,13.255,4.434,41.949000000000005,13.255,285.71,1.0
1529,114502,Albert Schweitzer,,,1957.0,5.714,102.0,4.057000000000001,24.34200000000001,19.1,0.7028571428571428,7.919999999999998,0.84,340.11,1.0
1530,88051,On the Bowery,,,1957.0,6.6,65.0,0.6950000000000001,2.78,0.98,0.7692857142857141,11.385,1.405,340.11,1.0
1531,116498,Torero!,,,1957.0,5.5,75.0,1.274142857142857,11.318999999999996,2.925,0.8099999999999999,8.67,1.094,340.11,1.0
1532,22201,Gunfight at the O.K. Corral,,11750000.0,1957.0,7.025,122.0,14.148571428571428,171.68299999999996,19.492,2.9237142857142864,41.642,5.866,340.11,1.0
1533,338102,Mother India,,,2015.0,6.7,99.0,6.715999999999999,68.60050000000001,13.651499999999999,1.8672142857142857,20.903,3.2140000000000004,340.11,1.0
1534,16022,Nine Lives,,,2005.0,6.0,115.0,33.97542857142857,430.411,47.763,2.565,26.715000000000007,7.413,340.11,1.0
1535,37596,Boy on a Dolphin,,,1957.0,5.69,111.0,5.056,35.992000000000004,21.013,1.849,21.99000000000001,3.318,340.11,1.0
1536,162139,Perri,,,1957.0,6.6,75.0,6.1825,12.365,7.974,3.19,31.971000000000007,4.391,340.11,1.0
1537,133792,The Joker Is Wild,,,1957.0,8.143,126.0,5.812428571428571,158.14999999999998,8.431,0.8345,3.338,1.166,340.11,1.0
1538,106833,April Love,1425000.0,3700000.0,1957.0,6.385,97.0,4.891428571428572,34.24,12.332,1.6142857142857143,13.752,2.595,259.65,1.0
1539,43240,Tammy and the Bachelor,,,1957.0,7.2,89.0,9.787999999999998,71.97,27.231,1.2762857142857142,11.303999999999998,1.4,340.11,1.0
1540,100395,Birds Anonymous,,,1957.0,7.167,7.0,7.165,7.165,7.165,1.5481428571428568,13.289,2.717,340.11,1.0
1541,144239,One Droopy Knight,,,1957.0,6.5,7.0,3.317,3.317,3.317,2.702428571428572,18.917,7.153,340.11,1.0
1542,188755,Tabasco Road,,,1957.0,6.4,6.0,5.1175,10.235,7.165,1.1638333333333333,6.982999999999999,1.801,340.11,1.0
1543,243165,Trees and Jamaica Daddy,,,1957.0,4.0,7.0,6.715999999999999,68.60050000000001,13.651499999999999,0.79,1.58,0.98,340.11,1.0
1544,97884,The Truth About Mother Goose,,,1957.0,6.6,14.0,4.065,16.259999999999998,10.359,2.681714285714285,28.204000000000004,7.974,340.11,0.0
1545,148176,A Chairy Tale,,,1957.0,6.5,12.0,0.84,0.84,0.84,1.0293333333333334,6.176,1.528,340.11,1.0
1546,38253,City of Gold,,,2010.0,5.3,99.0,3.321571428571428,34.044000000000004,5.837,1.8857142857142857,13.2,4.7,340.11,1.0
1547,243162,Foothold on Antarctica,,,1957.0,5.7,20.0,6.715999999999999,68.60050000000001,13.651499999999999,0.98,0.98,0.98,340.11,1.0
1548,243164,Portugal,,,1957.0,6.7,30.0,6.715999999999999,68.60050000000001,13.651499999999999,2.711,5.422,4.822,340.11,1.0
1549,243161,The Wetback Hound,,,1957.0,6.4,18.0,6.715999999999999,68.60050000000001,13.651499999999999,0.6,1.2,0.6,340.11,1.0
1550,15876,The Enemy Below,,,1957.0,7.0,97.0,11.337285714285713,84.366,37.463,2.467428571428571,22.832000000000008,4.164,340.11,1.0
1551,18776,The Spirit of St. Louis,,,1957.0,6.716,135.0,7.340428571428573,57.221,16.844,4.134857142857142,33.744,9.11,340.11,1.0
1552,33668,Designing Woman,,,1957.0,6.5,118.0,10.11328571428571,115.318,23.125,2.9481428571428565,30.554,6.636,340.11,1.0
1553,43234,Man of a Thousand Faces,,,1957.0,6.941,122.0,7.334285714285714,89.446,9.045,1.449857142857143,25.524,2.092,340.11,1.0
1554,30054,The Tin Star,,,1957.0,7.1,93.0,11.279571428571428,93.572,18.851,2.5128571428571425,29.804,4.498,340.11,1.0
1555,261,Cat on a Hot Tin Roof,3000000.0,17570324.0,1958.0,7.693,108.0,7.120285714285715,55.181,20.871,3.504142857142857,39.93600000000001,4.037,585.68,1.0
1556,43136,Separate Tables,,,1958.0,6.9,100.0,11.038428571428572,88.04699999999997,16.399,3.690857142857143,41.092,11.684,340.11,1.0
1557,43138,The Brothers Karamazov,,,1958.0,6.5,145.0,10.137285714285712,95.138,13.985,2.7771428571428567,22.406,4.897,340.11,1.0
1558,12501,The Big Country,,3500000.0,1958.0,7.646,165.0,16.190857142857144,146.289,22.231,5.785142857142858,75.912,21.338,340.11,1.0
1559,38724,Some Came Running,,,1958.0,7.0,137.0,7.446714285714285,126.087,11.251,2.8974285714285712,30.684000000000005,6.391,340.11,1.0
1560,24034,Teacher's Pet,10000000.0,,2004.0,6.0,74.0,16.16185714285714,187.541,24.085,1.148,9.836,1.4,340.11,1.0
1561,28577,I Want to Live!,,,1958.0,7.047,120.0,7.929285714285713,120.61700000000002,13.946,2.301142857142857,18.522,4.396,340.11,1.0
1562,16347,Auntie Mame,,,1958.0,7.1,143.0,5.946857142857143,80.182,7.812,1.4544285714285716,14.009,1.984,340.11,1.0
1563,1252,Lonely Hearts,18000000.0,2520000.0,2006.0,6.047,108.0,26.912000000000003,248.967,41.734,2.3948571428571426,55.994,3.134,14.0,0.0
1564,2006,"Bell, Book and Candle",,,1958.0,6.458,106.0,8.349285714285715,88.307,18.046,1.3031428571428574,10.922,2.498,340.11,1.0
1565,98508,A Certain Smile,,,1958.0,5.8,104.0,4.455285714285714,35.29,8.719,2.246571428571429,16.622,3.438,340.11,1.0
1566,17281,Gigi,3319355.0,13200000.0,1958.0,6.258,116.0,4.871714285714285,62.752,7.225,2.9372857142857143,30.093,6.636,397.67,1.0
1567,426,Vertigo,2479000.0,7797728.0,1958.0,8.194,128.0,13.918,116.216,20.35,7.680857142857143,90.68099999999998,20.35,314.55,1.0
1568,11414,The Defiant Ones,,,1958.0,7.172,96.0,10.949285714285711,91.061,30.54,1.9427142857142856,23.692,2.948,340.11,1.0
1569,77960,Desire Under the Elms,,,1958.0,6.882,111.0,10.357571428571427,78.005,21.013,1.8525714285714283,21.97900000000001,2.395,340.11,0.0
1570,40739,The Young Lions,,,1958.0,6.8,167.0,10.944142857142856,95.65900000000002,17.907,1.7881428571428573,26.061000000000003,2.595,340.11,1.0
1571,37451,The Inn of the Sixth Happiness,,,1958.0,6.929,158.0,4.444857142857143,40.105,11.649,1.707428571428571,19.446,2.36,340.11,1.0
1572,149269,Antarctic Crossing,,,1958.0,5.5,47.0,6.715999999999999,68.60050000000001,13.651499999999999,1.8672142857142857,20.903,3.2140000000000004,340.11,1.0
1573,149271,The Hidden World,,,1958.0,6.0,30.0,23.125,23.125,23.125,0.6,1.2,0.6,340.11,1.0
1574,149272,Psychiatric Nursing,,,1958.0,6.7,34.0,6.715999999999999,68.60050000000001,13.651499999999999,0.6,0.6,0.6,340.11,1.0
1575,114503,White Wilderness,,,1958.0,4.4,72.0,4.391,4.391,4.391,3.014,3.014,3.014,340.11,1.0
1576,243179,Ama Girls,,,1958.0,6.7,29.0,6.715999999999999,68.60050000000001,13.651499999999999,2.711,5.422,4.822,340.11,1.0
1577,243180,Employees Only,,,1958.0,6.7,14.0,0.6,0.6,0.6,0.6,1.2,0.6,340.11,1.0
1578,243167,Journey Into Spring,,,1958.0,5.7,28.0,0.84,0.84,0.84,1.1725714285714286,11.807999999999998,1.614,340.11,0.0
1579,243181,The Living Stone,,,1959.0,5.7,34.0,0.6,0.6,0.6,0.7142857142857143,6.799999999999999,1.4,340.11,1.0
1580,50253,Saint Seiya Heaven Chapter: Overture,,,2004.0,7.596,83.0,4.950714285714286,63.789,9.312,1.495,7.475,2.15,340.11,0.0
1581,30132,Cowboy,,,2007.0,5.571,96.0,4.875571428571429,35.929,9.743,1.4,2.8,1.4,340.11,1.0
1582,59160,Arms and the Man,,,1989.0,10.0,105.0,8.193857142857143,57.957,27.009,2.176,4.352,3.512,340.11,1.0
1583,109827,Vengeance,,,1958.0,5.8,122.0,3.083571428571428,34.63900000000001,5.247,1.784285714285714,22.090000000000007,3.528,340.11,0.0
1584,1036831,My Uncle,,,2016.0,6.7,99.0,0.6,2.4,0.6,1.8672142857142857,20.903,3.2140000000000004,340.11,1.0
1585,11331,The Old Man and the Sea,,,1958.0,6.512,86.0,1.823,13.960999999999997,3.219,1.9922857142857144,14.546,5.866,340.11,1.0
1586,216863,The Bolshoi Ballet,,,1957.0,6.7,100.0,1.2586666666666668,3.776,2.082,0.6,3.0,0.6,340.11,1.0
1587,41253,Damn Yankees,,,1958.0,6.5,111.0,4.314714285714286,33.949,9.555,1.7212857142857136,17.449,3.59,340.11,1.0
1588,1377,Houseboat,,,1958.0,6.403,110.0,9.367285714285714,91.163,20.704,1.412857142857143,14.318,2.54,340.11,1.0
1589,33731,Marjorie Morningstar,,,1958.0,6.115,128.0,9.99457142857143,141.159,14.187,1.259142857142857,14.813999999999998,2.239,340.11,1.0
1590,106927,Knighty Knight Bugs,,,1958.0,6.9,6.0,6.55,6.55,6.55,1.5185714285714285,13.157999999999998,2.815,340.11,1.0
1591,44293,Paul Bunyan,,,1958.0,6.2,17.0,2.8152,14.076,5.174,2.149,24.771000000000004,7.592,340.11,1.0
1592,234971,Sidney's Family Tree,,,1958.0,5.7,6.0,6.715999999999999,68.60050000000001,13.651499999999999,0.812,1.624,1.024,340.11,1.0
1593,13697,Grand Canyon,,40991329.0,1991.0,6.488,134.0,19.845,242.187,28.948,5.374857142857143,83.488,8.479,340.11,1.0
1594,30631,The Kiss,,,1929.0,6.5,62.0,3.026,24.782,10.418,1.0595714285714286,9.217,1.691,340.11,1.0
1595,243173,Snows of Aorangi,,,1958.0,5.7,19.0,0.6,0.6,0.6,0.6,3.6,0.6,340.11,1.0
1596,243175,T Is for Tumbleweed,,,1958.0,6.7,18.0,4.402,4.402,4.402,0.8666666666666667,2.6,1.4,340.11,1.0
1597,17352,South Pacific,6000000.0,36800000.0,1958.0,6.3,157.0,7.521714285714286,171.656,15.048,2.7232857142857143,54.257000000000005,3.438,613.33,1.0
1598,84079,A Time to Love and a Time to Die,,,1958.0,7.338,132.0,7.499428571428571,75.34299999999999,11.853,1.9058571428571427,18.423,4.154,340.11,1.0
1599,56931,Tom Thumb,,,1958.0,6.218,98.0,6.152142857142857,48.779,15.419,2.45,33.138000000000005,3.165,340.11,0.0
1600,69977,Torpedo Run,,,1958.0,5.947,98.0,10.471000000000002,103.668,18.492,1.591142857142857,14.506999999999996,4.037,340.11,1.0
1601,43139,The Horse's Mouth,,,1958.0,7.0,95.0,5.759571428571428,44.844,12.106,2.9177142857142853,27.645,7.811,340.11,1.0
1602,3081,The Goddess,,,1958.0,5.3,104.0,6.4684285714285705,68.432,8.528,1.1798571428571427,8.258999999999999,2.464,340.11,1.0
1603,76568,The Sheepman,,,1958.0,6.655,85.0,11.832142857142856,119.887,27.231,2.458571428571428,27.192000000000007,4.037,340.11,1.0
1604,665,Ben-Hur,15000000.0,164000000.0,1959.0,7.858,222.0,11.717142857142855,204.999,27.436,4.148857142857144,68.40999999999998,9.567,1093.33,1.0
1605,126781,The Last Angry Man,,,1959.0,7.0,100.0,7.133000000000001,67.346,18.241,1.3039999999999998,13.928,1.96,340.11,1.0
1606,93,Anatomy of a Murder,2000000.0,8000000.0,1959.0,7.844,161.0,10.299,109.718,16.9,2.432571428571429,51.040000000000006,3.844,400.0,1.0
1607,43111,The Young Philadelphians,,,1959.0,7.5,136.0,11.987428571428572,110.18199999999996,20.871,1.7092857142857143,27.28900000000001,2.12,340.11,1.0
1608,27029,The Nun's Story,3500000.0,12800000.0,1959.0,7.1,149.0,6.293571428571428,85.08200000000001,11.357,3.165142857142857,41.23100000000001,10.47,365.71,1.0
1609,14698,"Suddenly, Last Summer",3000000.0,9000000.0,1959.0,7.3,114.0,4.192428571428572,47.173,10.034,2.3987142857142856,56.024,3.58,300.0,1.0
1610,43103,Room at the Top,,,1959.0,6.882,115.0,5.440428571428571,54.857,9.978,1.364,15.176000000000002,2.019,340.11,1.0
1611,2576,The Diary of Anne Frank,3000000.0,,1959.0,7.215,180.0,7.249,63.163,15.838,3.031,42.365,4.907,340.11,1.0
1612,216859,Career,,,1959.0,6.889,105.0,7.338571428571428,62.98899999999999,15.29,2.088857142857143,22.142,3.763,340.11,1.0
1613,193733,The Big Fisherman,4000000.0,,1959.0,5.167,180.0,6.816857142857144,87.487,10.282,1.3927142857142858,18.770000000000003,1.641,340.11,1.0
1614,11571,Journey to the Center of the Earth,3440000.0,10000000.0,1959.0,7.016,132.0,6.893857142857144,62.688,15.838,2.3240000000000003,30.608,4.101,290.7,1.0
1615,213,North by Northwest,4000000.0,13275000.0,1959.0,7.992,136.0,11.35057142857143,236.611,21.166,8.898285714285715,95.328,21.166,331.88,1.0
1616,17677,The Five Pennies,,,1959.0,6.659,117.0,6.108857142857143,50.103,11.524,1.893571428571429,29.659,2.744,340.11,1.0
1617,1789,The Gazebo,,,1960.0,7.1,100.0,7.74,58.112,12.204,1.294,9.058,2.125,340.11,1.0
1618,239,Some Like It Hot,2883848.0,25000000.0,1959.0,8.12,122.0,11.845714285714283,199.665,26.762,5.662285714285715,74.868,7.533,866.9,1.0
1619,57103,The Best of Everything,,,1959.0,6.5,121.0,9.39857142857143,108.382,15.838,2.070428571428572,19.938,3.438,340.11,1.0
1620,149274,The Race for Space,,,1959.0,6.0,55.0,6.715999999999999,68.60050000000001,13.651499999999999,1.8672142857142857,20.903,3.2140000000000004,340.11,1.0
1621,19715,Donald in Mathmagic Land,,,1959.0,7.214,27.0,5.7965,11.593,6.179,2.1225714285714288,34.12100000000001,4.297,340.11,1.0
1622,149276,From Generation to Generation,,,1959.0,6.0,30.0,6.715999999999999,68.60050000000001,13.651499999999999,0.6,0.6,0.6,340.11,1.0
1623,360498,Glass,,,1998.0,6.7,7.0,6.715999999999999,68.60050000000001,13.651499999999999,0.6,0.6,0.6,340.11,1.0
1624,30944,On the Beach,,,2000.0,6.115,195.0,9.950714285714284,134.885,20.805,1.4251428571428577,27.258000000000003,2.145,340.11,1.0
1625,1666,The Bridge,25000.0,179780.0,2006.0,6.79,93.0,1.5698571428571426,22.389000000000003,6.135,0.8033333333333332,4.819999999999999,1.008,719.12,1.0
1626,204291,The Great War,,,2007.0,6.7,240.0,1.22,1.22,1.22,0.885,3.54,0.98,340.11,1.0
1627,160413,Paw,,,1959.0,5.3,93.0,1.7228571428571426,21.428000000000004,2.647,0.6,4.2,0.6,340.11,1.0
1628,23110,Li'l Abner,,,1940.0,6.0,78.0,3.5449999999999995,58.475,5.489,0.9151428571428568,8.806000000000001,1.4,340.11,1.0
1629,1940,Porgy and Bess,7000000.0,,1959.0,6.7,138.0,8.213857142857144,74.181,11.699,1.4667142857142856,21.032000000000007,2.039,340.11,1.0
1630,111031,Say One for Me,,,1959.0,4.8,120.0,9.172571428571429,72.262,19.984,2.100857142857143,31.477000000000007,3.318,340.11,1.0
1631,10882,Sleeping Beauty,6000000.0,51600000.0,1959.0,6.943,75.0,3.374571428571429,26.655,5.964,5.912285714285715,86.261,7.693,860.0,1.0
1632,43008,The Hanging Tree,,,1959.0,6.7,107.0,9.49457142857143,109.883,16.9,1.5458571428571426,22.78600000000001,2.131,340.11,1.0
1633,33725,A Hole in the Head,,,1959.0,6.1,120.0,8.317714285714285,76.81199999999997,15.29,3.1517142857142857,27.297,6.669,340.11,1.0
1634,18447,The Young Land,,,1959.0,6.4,89.0,8.216857142857142,65.357,15.423,3.2361428571428568,27.611000000000004,12.813,340.11,1.0
1635,188762,Mexicali Shmoes,,,1959.0,6.4,7.0,4.0935,8.187,7.165,1.2925000000000002,7.755000000000001,2.717,340.11,1.0
1636,71255,Moonbird,,,1959.0,5.5,10.0,0.6,1.2,0.6,0.9271666666666664,5.563000000000001,1.214,340.11,1.0
1637,74542,Noah's Ark,,,1959.0,3.9,20.0,4.30175,17.207,6.046,1.6618571428571425,12.233,7.974,340.11,1.0
1638,243192,The Violinist,,,1959.0,5.0,8.0,8.854,8.854,8.854,0.6,1.7999999999999998,0.6,340.11,1.0
1639,243185,Between the Tides,,,1958.0,6.0,20.0,0.84,0.84,0.84,0.799142857142857,5.593999999999999,1.614,340.11,1.0
1640,243183,The Golden Fish,,,1959.0,6.4,19.0,6.715999999999999,68.60050000000001,13.651499999999999,1.813,1.813,1.813,340.11,1.0
1641,179187,Mysteries of the Deep,,,1959.0,5.5,24.0,2.917,2.917,2.917,3.0235000000000003,6.047000000000001,4.822,340.11,1.0
1642,42911,Skyscraper,,,1996.0,3.7,96.0,7.563714285714285,74.52799999999999,28.386,15.851,164.915,71.3,340.11,1.0
1643,79180,Libel,,,1959.0,7.357,100.0,7.43,91.113,11.778,1.255285714285714,20.25200000000001,1.658,340.11,0.0
1644,9660,Operation Petticoat,,6800000.0,1959.0,7.166,124.0,12.856,165.308,30.54,1.5995714285714286,24.33,2.215,340.11,1.0
1645,4952,Pillow Talk,,18750000.0,1959.0,7.2,102.0,6.519571428571429,83.712,9.716,1.5412857142857146,32.055,2.265,340.11,1.0
1646,22013,Elmer Gantry,3000000.0,10400000.0,1960.0,7.347,146.0,10.701,96.535,25.323,1.8337142857142856,22.504000000000005,2.932,346.67,1.0
1647,18929,The Entertainer,,,1960.0,6.038,96.0,7.091428571428572,75.906,15.044,2.550142857142857,41.763000000000005,4.321,340.11,1.0
1648,1908,Inherit the Wind,,,1960.0,7.759,128.0,8.624714285714285,153.393,16.31,2.5605714285714285,35.932,4.396,340.11,1.0
1649,15375,"Murder, Inc.",,,1960.0,6.4,103.0,9.33357142857143,87.89199999999998,20.331,1.002285714285714,20.216000000000008,1.4,340.11,1.0
1650,967,Spartacus,12000000.0,60000000.0,1960.0,7.552,197.0,18.190571428571428,420.075,30.54,9.52585714285714,111.53,19.492,500.0,1.0
1651,72354,Sunrise at Campobello,,,1960.0,5.8,144.0,5.114142857142857,38.515,9.463,1.171714285714286,11.802,1.417,340.11,1.0
1652,43047,The Sundowners,,,1960.0,6.6,133.0,8.863857142857142,89.30500000000002,14.597,2.3732857142857147,43.77800000000001,3.608,340.11,1.0
1653,23724,BUtterfield 8,,,1960.0,6.415,109.0,4.69,58.276,9.446,1.6504285714285716,19.538,2.268,340.11,0.0
1654,114875,The Dark at the Top of the Stairs,,,1960.0,6.7,124.0,6.710714285714286,57.69799999999999,14.175,1.4372857142857145,13.712,2.112,340.11,1.0
1655,539,Psycho,806947.0,,1960.0,8.446,109.0,14.833,184.057,21.132,7.555428571428571,71.99000000000001,20.35,340.11,1.0
1656,284,The Apartment,3000000.0,25000000.0,1960.0,8.226,125.0,7.877571428571429,118.232,11.251,5.315142857142857,60.458,7.533,833.33,1.0
1657,88376,Visit to a Small Planet,,,1960.0,5.173,85.0,7.817142857142857,60.061,11.362,2.2545714285714284,34.095,3.175,340.11,1.0
1658,38151,It Started in Naples,,,1960.0,6.414,100.0,6.380428571428572,52.017,21.013,1.7402857142857149,17.79,2.789,340.11,1.0
1659,82792,Pepe,,,1960.0,6.236,192.0,15.811999999999998,245.103,26.762,1.744714285714286,27.143,2.54,340.11,1.0
1660,53939,Sons and Lovers,,,1960.0,6.626,103.0,6.453285714285713,64.14099999999999,14.601,1.7704285714285717,12.993,3.748,340.11,1.0
1661,39219,The Facts of Life,,,1960.0,5.548,103.0,4.468428571428572,42.996,7.533,1.9502857142857144,35.933,2.54,340.11,1.0
1662,43046,The Rise and Fall of Legs Diamond,,,1960.0,6.1,101.0,7.440285714285714,152.271,12.548,1.6235714285714284,11.365,3.195,340.11,1.0
1663,64605,Seven Thieves,,,1960.0,6.679,102.0,10.226285714285714,138.19499999999996,18.25,2.114,22.678,3.318,340.11,1.0
1664,33726,Can-Can,6000000.0,,1960.0,6.609,131.0,5.912857142857143,71.122,11.251,1.9244285714285716,33.648999999999994,2.595,340.11,1.0
1665,12617,Midnight Lace,,7400000.0,1960.0,6.697,108.0,9.785285714285717,98.702,16.982,1.4341428571428572,25.988000000000007,1.614,340.11,1.0
1666,114506,The Horse with the Flying Tail,,,1960.0,7.3,48.0,6.715999999999999,68.60050000000001,13.651499999999999,0.6,0.6,0.6,340.11,1.0
1667,149279,Rebel in Paradise,,,1960.0,6.7,30.0,1.22,2.44,1.84,0.7266666666666667,2.18,0.98,340.11,1.0
1668,243198,Beyond Silence,,,1960.0,5.7,16.0,6.715999999999999,68.60050000000001,13.651499999999999,0.98,0.98,0.98,340.11,1.0
1669,243201,George Grosz' Interregnum,,,1960.0,6.7,29.0,2.479,2.479,2.479,0.6,1.2,0.6,340.11,1.0
1670,243196,Giuseppina,,,1960.0,7.1,32.0,0.91,1.82,1.22,1.22,2.44,1.22,340.11,1.0
1671,178729,Universe,,,1960.0,7.4,29.0,1.2665,2.533,1.933,0.7657142857142857,10.159999999999998,1.38,340.11,1.0
1672,61711,La Vérité,,,1960.0,7.677,127.0,4.043142857142857,73.30299999999998,10.207,2.258571428571429,33.25,3.141,340.11,1.0
1673,122019,Macario,,,1960.0,8.629,91.0,4.290142857142857,48.518,8.018,1.4842857142857142,23.749,1.96,340.11,1.0
