,id,original_title,budget,revenue,release_date,popularity.1,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity,percentage_revenue,Won
5081,27759,55 Days at Peking,17000000.0,10000000.0,1963.0,10.551,7.1,154.0,9.636285714,123.191,14.149,3.082428571,27.528,5.643,58.82,False
5082,27770,Sometimes They Come Back... Again,3000000.0,,1996.0,8.02,4.951,98.0,9.416571429,79.621,25.708,3.391714286,27.446,15.258,206.67,False
5083,27786,Steel Dawn,3520000.0,562187.0,1987.0,8.851,5.07,97.0,10.10828571,84.51,24.613,1.150571429,16.595,1.599,15.97,False
5084,27793,The NeverEnding Story III,17000000.0,,1994.0,14.2,4.48,95.0,14.12271429,164.901,52.843,3.131285714,43.424,6.218,206.67,False
5085,27804,The Thing Called Love,14000000.0,1029721.0,1993.0,8.414,6.3,116.0,15.64585714,120.071,37.924,2.543857143,25.839,7.87,7.36,False
5086,27813,Basket Case,35000.0,,1982.0,11.317,6.389,91.0,2.470142857,34.16,5.721,1.79,24.53,2.444,206.67,False
5087,27854,For Whom the Bell Tolls,3000000.0,17800000.0,1943.0,14.875,6.6,170.0,8.047285714,142.579,11.492,2.167571429,34.571,3.038,593.33,False
5088,27906,Call of the Wild,,270210.0,2009.0,7.415,6.4,87.0,11.99342857,94.459,27.183,1.952333333,5.857,2.454,206.67,False
5089,27932,Airport 1975,3000000.0,47000000.0,1974.0,14.097,5.7,107.0,13.322,273.114,17.734,1.391857143,14.423,1.957,1566.67,False
5090,27936,Micmacs à tire-larigot,33000000.0,14000000.0,2009.0,9.341,6.597,100.0,7.166428571,67.746,16.294,3.218428571,26.863,4.64,42.42,False
5091,27945,Hombre,5860000.0,12000000.0,1967.0,10.439,7.078,111.0,9.375714286,86.449,14.728,1.788285714,18.513,2.146,204.78,False
5092,27995,She's Gotta Have It,175000.0,7137503.0,1986.0,8.996,6.683,84.0,4.659142857,49.394,8.656,5.663571429,41.445,8.656,4078.57,False
5093,27996,Dr. Dolittle: Tail to the Chief,6000000.0,,2008.0,11.95,5.563,85.0,13.01014286,153.367,23.691,2.352571429,35.071,3.626,206.67,False
5094,28000,Somebody Up There Likes Me,1920000.0,3360000.0,1956.0,10.703,7.261,113.0,10.427,255.252,16.437,2.801428571,39.229,4.602,175.0,False
5095,28005,Kama Sutra: A Tale of Love,3000000.0,4109095.0,1996.0,37.706,5.745,117.0,8.766428571,95.439,19.803,1.844285714,23.347,2.149,136.97,False
5096,28032,Thumbelina,28000000.0,11373501.0,1994.0,18.858,6.47,86.0,9.693142857,105.232,17.188,3.053285714,43.098,3.971,40.62,False
5097,28049,Operazione paura,50000.0,,1966.0,7.485,6.969,83.0,3.336,27.806,5.477,2.563142857,34.267,4.157,206.67,False
5098,28053,City Island,6000000.0,7875862.0,2009.0,7.856,6.938,104.0,16.38428571,127.794,30.387,6.807285714,77.348,30.387,131.26,False
5099,28089,The Messenger,6500000.0,1595417.0,2009.0,9.213,6.783,113.0,22.13842857,217.723,44.687,6.772,60.859,33.869,24.54,False
5100,28117,Delirious,18000000.0,5546827.0,1991.0,11.399,5.63,96.0,15.02971429,202.035,20.129,2.835428571,36.78,6.253,30.82,False
5101,28148,Ninja III: The Domination,,7610785.0,1984.0,8.14,6.094,92.0,8.129142857,76.291,24.609,1.891714286,15.092,2.588,206.67,False
5102,28153,It's Alive,500000.0,,1974.0,8.612,6.0,91.0,4.276,31.972,8.828,2.531142857,31.764,3.318,206.67,False
5103,28165,The Toxic Avenger Part II,2300000.0,,1989.0,9.564,5.476,109.0,6.110714286,70.415,16.404,5.843428571,46.304,9.066,206.67,False
5104,28176,Tucker: The Man and His Dream,23000000.0,19652638.0,1988.0,12.128,6.7,111.0,15.33571429,193.267,24.911,6.123714286,126.081,11.298,85.45,False
5105,28178,Hachi: A Dog's Tale,16000000.0,46749646.0,2009.0,43.336,8.007,93.0,19.40771429,168.19,51.201,9.839857143,114.428,51.201,292.19,False
5106,28211,Chloe,14000000.0,13657649.0,2010.0,16.634,6.058,96.0,37.53357143,322.579,91.438,2.609,40.281,4.412,97.55,False
5107,28260,Return of the Living Dead III,2000000.0,54207.0,1993.0,21.197,6.6,97.0,6.512571429,68.603,10.353,2.436857143,35.804,4.845,2.71,False
5108,28313,Losing Isaiah,17000000.0,7603766.0,1995.0,9.979,6.5,106.0,21.84857143,230.281,51.265,3.115,29.599,5.567,44.73,False
5109,28353,How to Be a Player,,13960203.0,1997.0,8.26,5.7,93.0,8.240571429,108.422,12.614,1.083,2.166,1.566,206.67,False
5110,28355,Case 39,27000000.0,29000000.0,2009.0,23.95,6.282,109.0,20.07185714,244.987,54.51,5.802142857,205.065,9.685,107.41,False
5111,28370,Date With an Angel,,1988962.0,1987.0,9.533,6.8,105.0,10.457,62.742,30.77,2.305,4.61,2.305,206.67,False
5112,28387,Kicking and Screaming,,718490.0,1995.0,10.919,6.269,96.0,18.50371429,202.98,25.861,2.410714286,25.92,2.906,206.67,False
5113,28423,The Invisible Woman,269062.0,659600.0,1940.0,7.404,5.779,72.0,5.165285714,64.83,9.053,1.578714286,22.304,2.589,245.15,False
5114,28465,A Dangerous Man,6500000.0,,2009.0,10.074,5.227,94.0,10.20628571,96.946,20.794,4.594,9.188,4.594,206.67,False
5115,28498,Theatre of Blood,,1000000.0,1973.0,8.76,6.756,104.0,12.01114286,143.011,19.726,1.722857143,26.675,3.665,206.67,False
5116,28499,Open Graves,6500000.0,,2009.0,10.305,4.8,88.0,8.846857143,68.594,22.517,0.634285714,6.84,0.84,206.67,False
5117,28501,The Pit and the Pendulum,200000.0,2000000.0,1961.0,7.781,6.868,81.0,5.824,42.718,19.726,4.119428571,46.491,7.256,1000.0,False
5118,28504,Spider Baby,65000.0,,1967.0,6.746,6.9,81.0,5.443,40.238,12.476,1.843142857,15.902,3.186,206.67,False
5119,28510,Universal Soldier: Regeneration,14000000.0,875386.0,2009.0,35.513,5.6,97.0,17.49557143,183.957,30.161,6.031714286,76.19,10.501,6.25,False
5120,28571,The Heiress,2600000.0,2300000.0,1949.0,6.567,7.743,115.0,5.840428571,70.06,12.84,2.202,32.319,3.032,88.46,False
5121,28580,The Lost Weekend,1250000.0,11000000.0,1945.0,24.506,7.663,101.0,6.18,109.62,9.499,2.770428571,35.25,5.6,880.0,False
5122,28597,Problem Child 2,15000000.0,32704700.0,1991.0,16.612,5.8,90.0,10.57914286,131.64,13.561,1.7855,7.142,2.465,218.03,False
5123,28609,ドラゴンボールＺ オラの悟飯をかえせッ!!,,14000000.0,1989.0,30.996,6.668,41.0,7.484857143,74.171,11.788,2.867571429,35.903,6.278,206.67,False
5124,28635,Wishmaster 3: Beyond the Gates of Hell,1500000.0,,2001.0,13.588,4.455,89.0,8.923714286,71.031,14.959,2.250142857,47.617,3.382,206.67,False
5125,28739,Cabin Fever 2: Spring Fever,5000000.0,,2009.0,15.749,4.529,87.0,5.526857143,98.751,8.195,1.611142857,63.467,2.743,206.67,False
5126,28761,"White Hunter, Black Heart",24000000.0,2319124.0,1990.0,11.892,6.326,112.0,16.26542857,143.565,50.802,17.61142857,181.886,50.802,9.66,False
5127,28794,Quella villa accanto al cimitero,786801.0,1845819.0,1981.0,13.979,6.2,87.0,4.110857143,37.824,6.186,3.116714286,46.132,4.608,234.6,False
5128,28808,名探偵コナン 世紀末の魔術師,,22951145.0,1999.0,12.614,7.2,100.0,6.985,84.36,12.948,2.300571429,60.356,3.734,206.67,False
5129,28874,サマーウォーズ,,18434328.0,2009.0,19.967,7.54,114.0,6.825285714,80.037,10.959,3.737142857,118.96,5.112,206.67,False
5130,28881,Wind,29000000.0,5519569.0,1992.0,7.928,6.5,126.0,13.64285714,116.064,26.534,3.429,33.041,9.176,19.03,False
5131,28893,Galaxy of Terror,700000.0,,1981.0,11.855,5.2,81.0,8.507142857,68.956,13.585,12.524,134.098,25.977,206.67,False
5132,28902,In Dreams,30000000.0,12017369.0,1999.0,8.249,5.5,100.0,18.818,187.53,42.394,5.460714286,142.635,7.756,40.06,False
5133,28941,Chopping Mall,800000.0,,1986.0,9.699,5.864,77.0,7.501714286,99.618,13.398,3.368571429,34.174,7.256,206.67,False
5134,28942,The Brood,1355000.0,5000000.0,1979.0,11.435,6.73,92.0,6.879714286,62.459,10.442,5.720571429,64.661,13.15,369.0,True
5135,28966,Wings,2000000.0,3600000.0,1927.0,7.774,7.212,141.0,4.430285714,42.12,11.639,1.355142857,12.486,2.629,180.0,False
5136,28971,Limelight,900000.0,1000000.0,1952.0,8.141,7.949,137.0,7.923428571,73.43,16.297,10.37457143,74.802,13.604,111.11,False
5137,28978,The Circus,9000000.0,,1928.0,10.451,8.026,72.0,4.507714286,39.071,17.345,14.98542857,104.898,17.345,206.67,False
5138,29056,The Raven,350000.0,1499275.0,1963.0,8.05,6.378,86.0,9.058857143,68.612,19.726,4.088857143,42.938,7.256,428.36,False
5139,29076,Gun Shy,10000000.0,1631839.0,2000.0,9.141,5.3,101.0,27.87428571,275.976,91.438,9.731285714,80.404,37.924,16.32,False
5140,29095,Waxwork,3000000.0,808114.0,1988.0,11.854,6.137,97.0,12.28042857,144.12,23.524,4.034428571,46.831,14.954,26.94,False
5141,29154,Stand and Deliver,,13994920.0,1988.0,16.066,7.632,103.0,13.14257143,101.604,30.387,2.507285714,49.991,4.244,206.67,False
5142,29161,Phenomena,3800000.0,,1985.0,15.773,6.8,116.0,24.25342857,198.298,125.403,5.228,60.516,6.053,206.67,False
5143,29185,An Innocent Man,,20047604.0,1989.0,7.993,6.1,113.0,14.66857143,183.283,25.106,2.912,84.132,6.667,206.67,False
5144,29244,3 Godfathers,1243000.0,2841000.0,1948.0,10.723,6.721,106.0,8.062285714,96.615,14.834,2.283285714,33.756,3.54,228.56,False
5145,29259,Le Trou,,33187.0,1960.0,11.321,8.284,132.0,3.601142857,44.782,5.604,2.286142857,33.532,4.064,206.67,False
5146,29266,Война и мир,100000000.0,,1966.0,8.867,7.693,422.0,2.974571429,151.457,3.876,1.240285714,11.082,2.268,206.67,True
5147,29293,House of the Dead 2,6000000.0,,2006.0,14.775,4.7,95.0,13.75257143,136.237,21.354,1.49175,5.967,1.96,206.67,False
5148,29362,Full of It,,859513.0,2007.0,7.281,5.3,91.0,14.14328571,115.546,25.104,2.012857143,20.172,2.823,206.67,False
5149,29426,Survival of the Dead,4000000.0,,2010.0,12.16,4.862,90.0,10.65271429,85.692,18.526,3.989571429,80.106,7.175,206.67,False
5150,29427,The Crazies,20000000.0,54956140.0,2010.0,22.671,6.227,101.0,16.12971429,194.392,31.061,4.434857143,202.302,7.175,274.78,False
5151,29437,Rabid,530000.0,,1977.0,14.41,6.422,91.0,3.95,43.899,8.596,5.446857143,45.622,13.15,206.67,False
5152,29492,Reform School Girls,,2510433.0,1986.0,7.931,5.9,94.0,6.333142857,83.179,15.915,1.490428571,15.833,2.804,206.67,False
5153,29514,Due occhi diabolici,9000000.0,,1990.0,11.532,6.065,120.0,14.35528571,151.004,24.596,6.292,79.516,7.175,206.67,False
5154,29564,Smokin' Aces 2: Assassins' Ball,8000000.0,,2010.0,10.269,5.462,86.0,15.57628571,206.155,24.076,4.416,112.507,7.659,206.67,False
5155,29572,The Man Who Cried,20170000.0,1800000.0,2000.0,12.281,6.1,96.0,26.872,188.704,76.23,2.563428571,37.919,4.379,8.92,False
5156,29715,Major Dundee,3800000.0,14873.0,1965.0,10.605,6.638,125.0,12.36185714,165.308,16.912,2.843285714,27.562,6.709,0.39,False
5157,29723,The Concorde... Airport '79,14000000.0,13015688.0,1979.0,10.743,4.806,123.0,16.58571429,236.148,32.111,4.000428571,71.521,6.971,92.97,False
5158,29787,Monkey Shines,7000000.0,5344577.0,1988.0,6.349,6.202,113.0,13.07057143,118.708,25.286,3.987,36.383,7.175,76.35,False
5159,29795,Beach Babes from Beyond,300000.0,,1993.0,9.48,3.3,75.0,8.736285714,81.845,15.366,1.588142857,18.373,5.176,206.67,False
5160,29805,Juggernaut,,3400000.0,1974.0,7.578,6.0,109.0,15.70842857,209.585,32.48,2.722142857,35.989,8.296,206.67,False
5161,29882,The Black Swan,1493800.0,5727000.0,1942.0,8.987,6.5,87.0,8.072714286,102.749,16.52,2.864571429,49.406,6.176,383.38,False
5162,29911,FairyTale: A True Story,,14000000.0,1997.0,9.129,6.395,99.0,19.349,207.147,32.177,2.096,19.265,3.227,206.67,False
5163,29912,The Robe,4100000.0,36000000.0,1953.0,16.081,6.884,135.0,8.827142857,122.844,13.141,1.733714286,19.556,2.588,878.05,False
5164,29917,Exam,600000.0,394717.0,2009.0,16.881,6.726,101.0,8.465857143,62.329,16.64,0.860571429,15.624,1.094,65.79,False
5165,29918,Lassie,,9979683.0,1994.0,11.899,6.1,94.0,10.19628571,85.691,28.736,3.901142857,39.207,9.555,206.67,False
5166,29963,Bright Star,10000000.0,14374652.0,2009.0,9.531,6.6,119.0,15.59742857,158.435,35.962,2.474714286,28.117,4.287,143.75,False
5167,29968,Nothing in Common,12000000.0,32324557.0,1986.0,10.682,5.9,118.0,27.84457143,324.935,99.618,2.708142857,43.613,4.888,269.37,False
5168,29973,Cobb,,1007583.0,1994.0,6.848,6.1,128.0,8.151142857,65.072,29.385,3.546428571,27.605,5.531,206.67,False
5169,29979,Highwaymen,,371396.0,2004.0,10.294,5.7,80.0,17.81,140.501,45.59,2.118571429,30.867,3.175,206.67,False
5170,29993,Samson and Delilah,3000000.0,11500000.0,1949.0,29.033,6.605,134.0,9.481857143,137.149,11.935,2.299571429,33.753,3.571,383.33,False
5171,29996,Solomon and Sheba,5000000.0,12200000.0,1959.0,18.643,6.3,139.0,8.992,88.315,16.832,2.762857143,49.956,4.845,244.0,False
5172,30018,마더,5000000.0,17112713.0,2009.0,14.359,7.735,129.0,8.579857143,122.352,14.283,4.485142857,71.66,8.743,342.25,False
5173,30062,Eaten Alive,520000.0,,1976.0,10.909,5.4,91.0,8.091857143,74.178,11.995,2.084285714,23.187,3.52,206.67,False
5174,30128,I Hope They Serve Beer in Hell,7000000.0,1429299.0,2009.0,8.104,4.962,106.0,11.05671429,129.91,25.605,1.567285714,17.265,2.761,20.42,False
5175,30137,The Haunted Palace,,2616000.0,1963.0,7.795,6.6,87.0,9.291857143,80.377,19.726,3.406571429,28.855,7.256,206.67,False
5176,30141,The Singing Detective,8000000.0,337174.0,2003.0,8.628,5.2,109.0,27.76085714,242.326,42.394,6.685285714,49.637,30.765,4.21,False
5177,30144,Hexe Lilli - Der Drache und das magische Buch,10000000.0,,2009.0,10.481,5.3,89.0,4.183571429,37.142,5.471,1.612857143,13.69,4.705,206.67,False
5178,30237,Onegin,14000000.0,206128.0,1999.0,8.228,6.146,104.0,23.901,221.334,37.245,6.797,59.974,33.557,1.47,False
5179,30239,Vincere,13000000.0,5701481.0,2009.0,9.536,6.733,128.0,6.096714286,55.223,28.648,0.995428571,8.768,1.646,43.86,False
5180,30285,The Evening Star,,12767815.0,1996.0,7.972,6.1,129.0,16.05528571,203.251,28.557,2.590142857,41.929,3.751,206.67,False
5181,30289,MegaFault,1200000.0,,2009.0,6.129,5.54,90.0,11.27771429,80.639,26.462,1.772285714,17.278,2.305,206.67,False
5182,30301,Senso '45,,347548.0,2002.0,13.082,5.269,128.0,26.577,245.544,140.197,60.781,425.467,140.197,206.67,False
5183,30309,Real Women Have Curves,3000000.0,7700000.0,2002.0,7.517,6.086,86.0,5.010142857,52.829,7.531,1.996142857,65.655,5.162,256.67,False
5184,30315,Kingdom of the Spiders,500000.0,17000000.0,1977.0,8.796,5.465,97.0,5.336428571,50.687,16.118,2.394,39.534,4.498,3400.0,False
5185,30331,Tart,3300000.0,,2001.0,8.262,4.367,94.0,13.02742857,138.808,28.593,1.581428571,25.328,2.588,206.67,False
5186,30421,倩女幽魂1,1250000.0,,1987.0,11.111,7.3,98.0,10.111,84.264,32.921,4.482285714,36.978,8.742,206.67,False
5187,30462,The Comancheros,4260000.0,,1961.0,11.987,6.8,105.0,11.70857143,159.948,16.679,3.943142857,34.742,14.834,206.67,False
5188,30497,The Texas Chain Saw Massacre,85000.0,30900000.0,1974.0,29.042,7.309,83.0,4.200428571,38.261,11.099,2.737,28.468,3.52,36352.94,False
5189,30502,Big Top Pee-wee,,15122000.0,1988.0,11.669,5.0,86.0,13.38085714,152.865,36.241,5.939285714,100.916,11.162,206.67,False
5190,30547,The Champ,,30441738.0,1979.0,6.861,6.973,121.0,9.64,125.257,15.13,2.014285714,31.897,2.965,206.67,False
5191,30575,劇場版　美少女戦士セーラームーンS 〜かぐや姫の恋人〜,,9940717.0,1994.0,17.895,7.794,60.0,7.346714286,88.463,12.948,2.166285714,47.124,3.134,206.67,False
5192,30588,Monsieur Verdoux,2000000.0,,1947.0,9.969,7.849,124.0,6.960571429,143.363,17.345,12.63971429,98.352,17.345,206.67,False
5193,30596,十月圍城,23000000.0,6604537.0,2009.0,8.877,6.779,139.0,20.15514286,238.895,64.056,2.152,27.693,2.851,28.72,False
5194,30618,Bunraku,25000000.0,129706.0,2010.0,12.231,5.873,118.0,25.095,203.591,49.406,3.256571429,182.497,5.637,0.52,False
5195,30675,Planet Hulk,,7000000.0,2010.0,19.304,7.0,81.0,8.198857143,86.946,11.474,6.236714286,99.917,13.336,206.67,False
5196,30707,Star 80,,6472990.0,1983.0,7.539,6.556,103.0,11.24157143,177.497,24.345,3.021428571,63.143,4.373,206.67,False
5197,30765,The Amazing Panda Adventure,,7506759.0,1995.0,7.942,5.678,84.0,8.069142857,65.484,39.867,1.695857143,17.383,5.36,206.67,False
5198,30785,Evil Toons,140000.0,,1992.0,12.928,4.9,83.0,7.182142857,59.1,14.67,2.119,20.233,3.055,206.67,False
5199,30806,Out for a Kill,14000000.0,547333.0,2003.0,11.878,4.094,90.0,7.098714286,68.606,20.794,7.893,119.114,20.794,3.91,False
5200,30890,Radio Days,16000000.0,,1987.0,8.232,7.059,90.0,21.39128571,385.153,25.171,6.123571429,119.346,14.465,206.67,False
5201,30924,Motel Hell,3000000.0,6342668.0,1980.0,13.149,5.814,102.0,6.195428571,55.823,10.553,1.528857143,17.222,2.3,211.42,False
5202,30943,The Deep End of the Ocean,38000000.0,28121100.0,1999.0,14.221,6.353,106.0,14.38428571,133.25,28.7,1.119,6.714,1.4,74.0,False
5203,30970,Code inconnu,,95242.0,2000.0,9.728,6.796,118.0,5.872285714,87.158,13.649,1.584142857,19.175,2.926,206.67,False
5204,30974,Vertige,,2141798.0,2009.0,14.558,6.077,90.0,2.659285714,18.615,4.087,0.861571429,9.031,1.38,206.67,False
5205,31000,Amos & Andrew,,9745803.0,1993.0,11.005,5.4,96.0,32.87557143,303.067,82.701,2.593285714,42.837,5.14,206.67,False
5206,31002,Ticker,7000000.0,,2001.0,9.951,3.7,92.0,18.80214286,202.228,44.533,4.256571429,52.924,10.658,206.67,False
5207,31003,Modern Vampires,2000000.0,,1998.0,5.729,5.0,91.0,12.30442857,143.123,17.389,5.941571429,54.395,15.775,206.67,False
5208,31007,Welcome to the Rileys,,361960.0,2010.0,7.66,6.609,110.0,11.50542857,109.155,24.942,5.149857143,95.544,11.484,206.67,False
5209,31011,Mr. Nobody,47000000.0,2331721.0,2009.0,26.182,7.832,141.0,24.97814286,288.817,46.456,1.077,13.189,1.522,4.96,False
5210,31012,Cerberus,1700000.0,,2005.0,7.129,4.693,92.0,5.081142857,45.936,12.878,3.270714286,66.902,7.277,206.67,False
5211,31023,La lengua de las mariposas,3000000.0,7738129.0,1999.0,11.644,7.348,96.0,2.355714286,29.831,4.463,2.164857143,27.747,4.08,257.94,False
5212,31035,En ganske snill mann,,1853321.0,2010.0,6.136,6.343,103.0,9.899,86.018,23.96,1.368857143,17.382,4.209,206.67,False
5213,31037,MacArthur,9000000.0,,1977.0,6.539,6.2,130.0,7.572,112.626,12.765,3.636428571,28.865,6.426,206.67,False
5214,31052,The Accidental Tourist,,32632093.0,1988.0,9.054,6.253,121.0,18.23857143,150.531,37.52,7.442285714,71.995,19.485,206.67,False
5215,31060,Recep İvedik,500000.0,28548025.0,2008.0,6.802,4.813,102.0,3.915571429,36.397,8.83,3.438857143,28.872,8.83,5709.6,False
5216,31061,Recep İvedik 2,,27699692.0,2009.0,6.117,4.434,110.0,2.168285714,15.178,8.83,2.677333333,16.064,8.83,206.67,False
5217,31083,Some Girls,,401421.0,1988.0,6.458,5.7,94.0,22.39742857,157.982,118.021,4.049714286,32.548,19.213,206.67,False
5218,31102,Pollyanna,2500000.0,3750000.0,1960.0,7.905,7.0,134.0,13.702,158.418,45.056,2.101,18.586,7.903,150.0,False
5219,31117,Superbabies: Baby Geniuses 2,,9109322.0,2004.0,7.925,2.8,88.0,11.40214286,90.254,18.944,2.86725,11.469,3.578,206.67,True
5220,31121,Shampoo,4000000.0,49407734.0,1975.0,11.043,6.064,110.0,12.117,205.006,23.291,5.076571429,45.871,11.593,1235.19,False
5221,31150,Intruder,130000.0,,1989.0,10.968,6.3,88.0,7.357285714,70.908,17.8,3.218571429,24.11,4.753,206.67,False
5222,31174,Richard III,,2748518.0,1995.0,9.521,6.8,104.0,21.87314286,247.87,42.394,10.17971429,102.427,22.482,206.67,False
5223,31175,Soul Kitchen,4000000.0,18164139.0,2009.0,8.698,6.884,99.0,5.912428571,83.437,9.86,2.491142857,19.238,4.219,454.1,False
5224,31203,Le Petit Nicolas,22700000.0,62794894.0,2009.0,9.212,6.016,91.0,4.139142857,62.549,7.141,2.665857143,20.101,5.684,276.63,False
5225,31216,I Can't Think Straight,,40945.0,2008.0,10.609,7.627,80.0,5.690714286,48.983,15.695,0.767,5.369,1.052,206.67,False
5226,31225,Paris Is Burning,500000.0,3779620.0,1991.0,8.929,8.084,71.0,1.020428571,16.199,1.4,1.053285714,15.173,1.509,755.92,False
5227,31357,Waiting to Exhale,16000000.0,81452156.0,1995.0,14.535,6.262,127.0,27.077,309.541,56.117,8.152,63.05,43.138,509.08,False
5228,31414,Sátántangó,1500000.0,,1994.0,9.655,8.213,432.0,1.882142857,32.679,3.09,2.368857143,31.124,4.929,206.67,False
5229,31417,Les Yeux sans visage,,58656.0,1960.0,11.414,7.6,84.0,4.486285714,41.558,7.469,2.239285714,38.492,2.948,206.67,False
5230,31516,On the Town,2133000.0,4428000.0,1949.0,6.718,7.051,98.0,6.379142857,52.235,13.714,4.343714286,58.972,13.714,207.59,False
5231,31583,Kill Me Again,4000000.0,,1989.0,9.237,6.0,94.0,15.85714286,130.341,46.476,4.158571429,69.252,7.587,206.67,False
5232,31586,North,40000000.0,,1994.0,9.01,5.1,87.0,29.03542857,494.824,55.876,7.257285714,66.698,17.722,206.67,False
5233,31597,Narrow Margin,17500000.0,10900000.0,1990.0,11.946,6.33,97.0,13.10485714,127.976,29.56,4.898857143,86.761,5.728,62.29,False
5234,31604,The Killer Elite,,1000000.0,1975.0,11.231,5.9,122.0,14.12242857,145.59,24.902,2.152714286,25.637,3.149,206.67,True
5235,31608,Three Fugitives,15000000.0,40590000.0,1989.0,13.03,6.722,96.0,17.94328571,203.667,22.916,4.328714286,54.371,7.715,270.6,False
5236,31618,Betrayed,19000000.0,,1988.0,13.126,6.096,127.0,15.00714286,185.138,29.6,2.697571429,31.472,4.432,206.67,False
5237,31633,The Marrying Man,26000000.0,12454768.0,1991.0,10.392,5.708,116.0,20.39642857,181.1,29.007,2.822428571,76.69,4.21,47.9,False
5238,31640,Blood and Wine,26000000.0,1094668.0,1996.0,8.76,5.765,101.0,18.006,157.268,31.47,3.302428571,118.464,4.118,4.21,False
5239,31642,Heaven & Earth,33000000.0,5864949.0,1993.0,26.942,6.7,140.0,15.31614286,140.075,27.283,6.651142857,62.431,9.766,17.77,False
5240,31646,Piranha II: The Spawning,145786.0,,1982.0,20.308,4.375,84.0,5.262428571,55.191,15.543,8.961714286,83.437,25.977,206.67,False
5241,31650,Someone to Watch Over Me,17000000.0,10278549.0,1987.0,12.517,5.942,103.0,14.92728571,127.494,32.115,5.655428571,51.463,11.484,60.46,False
5242,31657,Coming Home,3000000.0,,1978.0,11.095,7.096,127.0,13.56614286,149.1,25.567,3.068571429,47.349,4.187,206.67,False
5243,31675,Cromwell,8000000.0,,1970.0,9.328,6.6,139.0,12.149,136.701,23.567,2.475571429,21.769,5.643,206.67,False
5244,31676,Desperate Hours,18000000.0,2742912.0,1990.0,7.113,5.5,105.0,23.82842857,221.701,32.48,3.576714286,47.664,5.8,15.24,False
5245,31679,Eyewitness,8500000.0,,1981.0,8.514,5.7,103.0,28.51685714,223.231,73.951,2.086571429,43.653,2.957,206.67,False
5246,31682,The Incredible Shrinking Man,750000.0,,1957.0,9.816,7.493,81.0,4.570428571,36.433,8.438,3.365428571,43.359,7.25,206.67,False
5247,31696,A Kiss Before Dying,,15429177.0,1991.0,9.344,5.599,95.0,14.89642857,134.683,25.834,3.142571429,37.228,4.523,206.67,False
5248,31723,Women in Trouble,3000000.0,18097.0,2009.0,6.908,5.3,92.0,28.07742857,292.652,44.173,1.747714286,13.434,2.82,0.6,False
5249,31767,The Devils,2000000.0,11000000.0,1971.0,11.495,7.452,114.0,7.923714286,85.76,19.012,3.256714286,46.68,5.806,550.0,False
5250,31867,Repo Men,32000000.0,18409891.0,2010.0,17.474,6.31,111.0,27.28442857,241.407,54.329,3.583714286,143.9,6.114,57.53,False
5251,31908,Ghosts of Mississippi,36000000.0,13323144.0,1996.0,9.112,6.5,130.0,21.86714286,348.552,25.369,7.051714286,69.989,17.722,37.01,False
5252,31909,Invaders from Mars,12000000.0,4884663.0,1986.0,11.299,5.497,100.0,9.592714286,112.991,12.631,3.732571429,83.174,5.721,40.71,False
5253,31915,Prophecy,12000000.0,54000000.0,1980.0,9.333,5.38,102.0,10.35628571,78.285,22.093,1.475428571,11.768,3.291,450.0,False
5254,31923,"Welcome Home, Roxy Carmichael",,3989297.0,1990.0,9.44,6.3,95.0,20.341,270.142,31.668,3.960428571,67.673,5.066,206.67,False
5255,31939,Another Country,2256000.0,,1984.0,9.556,6.473,87.0,12.74028571,121.736,29.405,3.228,52.006,5.981,206.67,False
5256,31945,The Sicilian,9000000.0,5406879.0,1987.0,7.294,5.192,116.0,13.426,104.088,26.924,1.955142857,19.852,2.902,60.08,False
5257,31947,King Kong Lives,10000000.0,4711220.0,1986.0,14.457,5.196,105.0,16.306,136.647,28.369,3.946285714,65.75,5.8,47.11,False
5258,31962,Shining Through,,43838238.0,1992.0,12.762,6.576,132.0,23.59728571,243.301,77.831,2.788285714,39.423,7.87,206.67,False
5259,31997,Saboteur,780000.0,1250000.0,1942.0,13.217,6.872,108.0,7.909571429,103.102,15.666,3.585714286,32.557,15.666,160.26,False
5260,32037,The Cassandra Crossing,6000000.0,15300000.0,1976.0,14.954,6.225,129.0,13.27014286,133.164,20.373,4.181,38.138,5.421,255.0,False
5261,32044,California Split,,5000000.0,1974.0,7.982,6.7,108.0,11.19257143,108.215,28.502,4.937,76.379,9.085,206.67,False
5262,32047,Prince of the City,8600000.0,8124257.0,1981.0,10.198,7.185,167.0,16.42214286,197.96,36.681,3.975285714,40.948,5.567,94.47,False
5263,32049,Best of the Best 2,,6500000.0,1993.0,9.495,5.8,101.0,13.85242857,191.176,24.345,2.484142857,32.98,5.361,206.67,False
5264,32076,The Believers,,18753438.0,1987.0,8.797,5.923,114.0,12.40257143,132.006,16.308,1.986428571,27.571,2.769,206.67,False
5265,32081,The Pope of Greenwich Village,8000000.0,6836201.0,1984.0,8.873,6.391,121.0,19.96642857,250.235,30.947,2.397142857,46.152,4.277,85.45,False
5266,32119,The Boys of St. Vincent,,204540.0,1992.0,8.829,7.2,93.0,2.122285714,22.656,8.281,0.951714286,9.062,1.32,206.67,False
